#cliente,Gama_Productos,rango_precio,Facturacion,Margen_Bruto,Facturacion_s_#Producto,Margen_s_Facturacion
C_5046,5,3,5327,1033,1065,19
C_5047,9,5,3991,473,443,12
C_5048,4,1,1061,261,265,25
C_5049,1,1,2600,120,2600,5
C_505,35,3,37099,7144,1060,19
C_5050,4,1,4243,1339,1061,32
C_5051,2,1,2674,473,1337,18
C_5052,2,5,1566,165,783,11
C_5053,6,4,3535,990,589,28
C_5054,1,3,2160,1419,2160,66
C_5055,4,1,7316,962,1829,13
C_5056,5,1,8943,561,1789,6
C_5057,3,3,745,280,248,38
C_5058,1,2,360,121,360,34
C_5059,8,3,1533,471,192,31
C_506,12,4,7833,2580,653,33
C_5060,8,1,1464,218,183,15
C_5061,1,3,600,338,600,56
C_5062,1,1,364,172,364,47
C_5063,2,5,4225,513,2113,12
C_5064,4,5,606,149,152,25
C_5065,1,1,14100,1945,14100,14
C_5066,7,1,8507,1144,1215,13
C_5067,8,5,15258,2215,1907,15
C_5068,9,5,12275,3925,1364,32
C_5069,1,2,38,24,38,65
C_507,1,2,2520,652,2520,26
C_5070,11,1,16573,1479,1507,9
C_5071,14,5,6333,1411,452,22
C_5072,2,5,3472,432,1736,12
C_5073,1,3,1534,942,1534,61
C_5074,3,5,459,161,153,35
C_5075,1,1,483,261,483,54
C_5076,10,1,8709,1022,871,12
C_5077,4,1,865,213,216,25
C_5078,6,5,5883,876,981,15
C_5079,1,1,2100,539,2100,26
C_508,22,1,8802,1196,400,14
C_5080,1,1,1050,270,1050,26
C_5081,5,5,1131,383,226,34
C_5082,2,5,1400,313,700,22
C_5083,4,2,477,121,119,25
C_5084,1,3,1260,824,1260,65
C_5085,9,1,8730,697,970,8
C_5086,5,4,1970,406,394,21
C_5087,2,5,1493,812,747,54
C_5088,1,1,2450,629,2450,26
C_5089,6,1,16216,4809,2703,30
C_509,14,1,8541,1524,610,18
C_5090,1,3,1320,774,1320,59
C_5091,1,1,900,533,900,59
C_5092,2,5,1566,709,783,45
C_5093,3,1,2670,301,890,11
C_5094,1,1,398,137,398,34
C_5095,1,1,900,494,900,55
C_5096,4,3,1751,537,438,31
C_5097,8,1,4576,984,572,22
C_5098,1,1,3221,1974,3221,61
C_5099,8,1,5135,1107,642,22
C_51,32,3,55355,17365,1730,31
C_510,10,3,6815,2287,682,34
C_5100,2,3,278,39,139,14
C_5101,5,2,663,142,133,21
C_5102,5,3,2233,401,447,18
C_5103,2,5,165,47,83,29
C_5104,3,1,17534,2051,5845,12
C_5105,5,1,3037,302,607,10
C_5106,4,3,2337,391,584,17
C_5107,3,5,452,85,151,19
C_5108,1,1,1500,394,1500,26
C_5109,1,1,1500,394,1500,26
C_511,9,1,104548,27518,11616,26
C_5111,2,5,1277,524,639,41
C_5112,1,3,122,41,122,34
C_5113,1,3,122,41,122,34
C_5114,2,1,7891,2285,3946,29
C_5115,1,1,3720,823,3720,22
C_5116,1,4,3182,949,3182,30
C_5117,2,1,1808,210,904,12
C_5118,1,4,486,270,486,56
C_5119,5,4,588,189,118,32
C_512,3,3,2565,593,855,23
C_5120,2,5,708,348,354,49
C_5121,1,3,400,21,400,5
C_5122,1,3,190,78,190,41
C_5123,3,2,372,111,124,30
C_5124,6,3,1740,182,290,10
C_5125,2,5,2250,331,1125,15
C_5126,10,2,2572,936,257,36
C_5127,1,2,88,55,88,63
C_5128,2,5,282,25,141,9
C_5129,6,1,7906,2421,1318,31
C_513,7,3,4251,1045,607,25
C_5130,2,5,6137,963,3069,16
C_5131,3,1,724,128,241,18
C_5132,10,1,8442,2690,844,32
C_5133,1,1,700,56,700,8
C_5134,3,5,349,115,116,33
C_5135,15,3,30967,5370,2064,17
C_5136,3,2,6360,1099,2120,17
C_5137,13,1,4033,745,310,18
C_5138,2,1,325,13,163,4
C_5139,1,1,1302,185,1302,14
C_514,22,1,22067,2364,1003,11
C_5140,3,5,7205,1556,2402,22
C_5141,5,1,3225,441,645,14
C_5142,8,4,28576,11420,3572,40
C_5143,1,1,770,165,770,21
C_5144,9,1,5582,798,620,14
C_5145,3,4,898,216,299,24
C_5146,9,1,7693,2361,855,31
C_5147,2,5,320,56,160,17
C_5148,1,1,5399,592,5399,11
C_5149,3,3,322,63,107,20
C_515,14,1,39305,5890,2808,15
C_5150,3,5,7205,1556,2402,22
C_5151,19,1,51912,7461,2732,14
C_5152,3,5,210,15,70,7
C_5153,10,5,15404,5802,1540,38
C_5154,6,1,1881,411,314,22
C_5155,1,1,420,255,420,61
C_5156,1,4,240,44,240,18
C_5157,1,1,348,75,348,22
C_5158,1,3,1440,674,1440,47
C_5159,1,2,366,190,366,52
C_516,6,5,2140,246,357,11
C_5160,1,4,800,379,800,47
C_5161,8,1,3448,235,431,7
C_5162,2,5,3413,1501,1707,44
C_5163,6,5,41953,8814,6992,21
C_5164,5,4,8100,3716,1620,46
C_5165,3,5,1380,543,460,39
C_5166,1,2,357,116,357,32
C_5167,3,1,26415,7839,8805,30
C_5168,8,3,15335,2279,1917,15
C_5169,2,1,392,50,196,13
C_517,37,1,124168,33527,3356,27
C_5170,5,5,3978,600,796,15
C_5171,5,1,7523,1202,1505,16
C_5172,2,5,2503,686,1252,27
C_5173,1,4,3507,2072,3507,59
C_5174,12,4,23812,8394,1984,35
C_5175,1,2,70,20,70,29
C_5176,5,5,1492,239,298,16
C_5177,1,2,1901,812,1901,43
C_5178,1,2,236,29,236,12
C_5179,5,5,5986,1042,1197,17
C_518,6,3,4212,464,702,11
C_5180,2,4,5247,2689,2624,51
C_5181,1,4,296,210,296,71
C_5182,1,1,380,6,380,2
C_5183,1,3,420,216,420,51
C_5184,3,5,490,132,163,27
C_5185,1,1,15248,4366,15248,29
C_5186,1,2,6494,2665,6494,41
C_5187,1,2,960,464,960,48
C_5188,1,3,210,70,210,33
C_5189,4,1,2295,274,574,12
C_519,11,1,5861,2010,533,34
C_5190,6,1,2163,525,361,24
C_5191,9,3,14182,2313,1576,16
C_5192,1,2,600,204,600,34
C_5193,5,1,221,76,44,34
C_5194,2,3,381,142,191,37
C_5195,3,3,3928,771,1309,20
C_5196,1,3,1296,870,1296,67
C_5197,9,5,1568,243,174,15
C_5198,3,3,854,161,285,19
C_5199,1,1,4380,432,4380,10
C_52,2,4,1830,735,915,40
C_520,27,4,35171,8773,1303,25
C_5200,3,5,3395,1022,1132,30
C_5201,4,4,3778,1127,945,30
C_5202,5,5,4144,518,829,12
C_5203,11,5,1910,463,174,24
C_5204,12,4,43186,16494,3599,38
C_5205,1,1,49,10,49,21
C_5206,2,5,350,37,175,11
C_5207,1,3,4680,928,4680,20
C_5208,7,3,4917,1084,702,22
C_5209,2,5,3501,954,1751,27
C_521,13,5,4727,869,364,18
C_5210,3,4,290,110,97,38
C_5211,1,1,15248,4482,15248,29
C_5212,2,1,16632,5182,8316,31
C_5213,1,2,370,26,370,7
C_5214,2,5,1469,670,735,46
C_5215,7,5,11983,2288,1712,19
C_5216,1,3,1935,914,1935,47
C_5217,2,1,1847,156,924,8
C_5218,2,5,376,98,188,26
C_5219,3,1,888,345,296,39
C_522,42,4,45241,16107,1077,36
C_5220,1,3,504,284,504,56
C_5221,1,3,1959,973,1959,50
C_5222,3,3,5088,432,1696,8
C_5223,1,4,1344,407,1344,30
C_5224,3,5,447,151,149,34
C_5225,6,4,1266,348,211,27
C_5226,1,2,510,178,510,35
C_5227,2,3,1080,176,540,16
C_5228,1,2,3272,1050,3272,32
C_5229,3,1,94465,6579,31488,7
C_523,39,4,290936,62349,7460,21
C_5230,1,3,13800,8071,13800,58
C_5231,1,4,126,51,126,40
C_5232,1,2,690,241,690,35
C_5233,2,1,4488,1127,2244,25
C_5234,8,3,11163,1574,1395,14
C_5235,1,1,1560,357,1560,23
C_5236,2,1,1980,225,990,11
C_5237,3,1,2940,533,980,18
C_5238,1,1,1920,708,1920,37
C_5239,1,2,316,22,316,7
C_524,34,1,55469,4974,1631,9
C_5240,2,1,1350,166,675,12
C_5241,8,2,3193,709,399,22
C_5242,1,2,180,52,180,29
C_5243,8,2,6309,505,789,8
C_5244,1,2,2340,1206,2340,52
C_5245,11,3,2944,1092,268,37
C_5246,2,4,440,136,220,31
C_5247,2,5,570,115,285,20
C_5248,12,1,21330,2014,1778,9
C_5249,1,3,450,271,450,60
C_525,19,2,10515,2978,553,28
C_5250,2,5,2620,578,1310,22
C_5251,12,1,15387,1922,1282,12
C_5252,1,2,798,389,798,49
C_5253,3,2,446,174,149,39
C_5254,17,5,15086,2801,887,19
C_5255,2,2,384,34,192,9
C_5256,5,1,1245,17,249,1
C_5257,1,2,300,83,300,28
C_5258,7,1,2561,971,366,38
C_5259,7,5,4777,1441,682,30
C_526,4,4,13331,2037,3333,15
C_5260,2,1,825,73,413,9
C_5261,1,1,336,139,336,41
C_5262,10,1,4257,544,426,13
C_5263,1,4,911,448,911,49
C_5264,3,5,5054,2297,1685,45
C_5265,1,1,1063,17,1063,2
C_5266,3,2,2689,393,896,15
C_5267,2,5,3160,375,1580,12
C_5268,1,1,385,5,385,1
C_5269,3,5,93897,16465,31299,18
C_527,2,5,374,58,187,16
C_5270,2,5,1150,352,575,31
C_5271,4,3,880,100,220,11
C_5272,2,5,672,69,336,10
C_5273,1,2,360,126,360,35
C_5274,1,2,2310,811,2310,35
C_5275,5,4,11815,4452,2363,38
C_5276,2,5,1842,914,921,50
C_5277,2,5,1842,914,921,50
C_5278,1,3,800,58,800,7
C_5279,12,1,8403,1292,700,15
C_528,16,1,122546,22559,7659,18
C_5280,1,1,75,1,75,2
C_5281,1,2,300,164,300,55
C_5282,2,5,525,59,263,11
C_5283,5,4,3478,1309,696,38
C_5284,4,1,1857,172,464,9
C_5285,15,5,80333,9877,5356,12
C_5286,5,5,989,284,198,29
C_5287,3,5,955,409,318,43
C_5288,3,5,955,409,318,43
C_5289,1,2,1260,162,1260,13
C_529,47,1,83678,13591,1780,16
C_5290,6,1,3840,626,640,16
C_5291,2,5,248,106,124,43
C_5292,1,1,1102,432,1102,39
C_5293,2,3,4200,1201,2100,29
C_5294,3,1,8897,631,2966,7
C_5295,7,2,3025,427,432,14
C_5296,1,2,2058,219,2058,11
C_5297,1,2,1980,172,1980,9
C_5298,1,2,5100,1424,5100,28
C_5299,1,2,1320,328,1320,25
C_53,1,1,252,120,252,48
C_530,39,4,94231,25910,2416,27
C_5300,1,2,440,109,440,25
C_5301,7,5,3216,686,459,21
C_5302,9,1,1823,537,203,29
C_5303,2,5,1599,708,800,44
C_5304,1,1,300,146,300,49
C_5305,1,2,780,218,780,28
C_5306,1,1,918,132,918,14
C_5307,2,4,588,111,294,19
C_5308,1,3,855,405,855,47
C_5309,1,2,346,29,346,8
C_531,2,5,975,251,488,26
C_5310,1,2,462,49,462,11
C_5311,1,1,473,237,473,50
C_5312,1,3,240,161,240,67
C_5313,2,5,348,33,174,9
C_5314,4,1,2160,760,540,35
C_5315,6,1,670,148,112,22
C_5316,12,1,12838,1462,1070,11
C_5317,1,1,490,223,490,46
C_5318,3,5,1980,305,660,15
C_5319,1,4,2138,1678,2138,78
C_532,2,5,564,15,282,3
C_5320,4,1,3525,238,881,7
C_5321,2,5,1680,469,840,28
C_5322,2,5,861,228,431,26
C_5323,9,1,1738,333,193,19
C_5324,1,1,3000,965,3000,32
C_5325,2,5,5977,3042,2989,51
C_5326,1,3,130,27,130,21
C_5327,1,3,1062,317,1062,30
C_5328,9,1,7575,536,842,7
C_5329,5,1,2849,410,570,14
C_533,19,1,25763,3814,1356,15
C_5330,2,4,640,178,320,28
C_5331,2,1,488,43,244,9
C_5332,3,3,420,48,140,11
C_5333,1,3,810,79,810,10
C_5334,1,4,4800,2913,4800,61
C_5335,9,1,5715,209,635,4
C_5336,1,1,280,155,280,55
C_5337,9,1,18947,4320,2105,23
C_5338,4,4,1476,464,369,31
C_5339,1,1,450,268,450,60
C_534,13,1,53114,5897,4086,11
C_5340,1,1,76,1,76,1
C_5341,3,5,210,19,70,9
C_5342,1,2,930,335,930,36
C_5343,1,1,235,102,235,43
C_5344,1,1,678,40,678,6
C_5345,10,4,5735,1358,574,24
C_5346,3,5,9604,4119,3201,43
C_5347,2,5,520,186,260,36
C_5348,1,1,19445,1702,19445,9
C_5349,2,5,1921,823,961,43
C_535,3,1,55945,8962,18648,16
C_5350,1,2,360,128,360,36
C_5351,1,2,2490,1312,2490,53
C_5352,9,2,4273,1074,475,25
C_5353,2,5,1510,529,755,35
C_5354,4,1,479,71,120,15
C_5355,2,5,4859,461,2430,9
C_5356,4,2,437,81,109,19
C_5357,2,5,606,121,303,20
C_5358,5,1,2674,288,535,11
C_5359,1,4,402,221,402,55
C_536,6,2,2140,422,357,20
C_5360,7,4,4084,549,583,13
C_5361,1,2,304,97,304,32
C_5362,4,5,4600,1293,1150,28
C_5363,1,2,1080,573,1080,53
C_5364,2,5,2538,954,1269,38
C_5365,2,5,202,40,101,20
C_5366,2,3,185,25,93,14
C_5367,5,1,3499,562,700,16
C_5368,11,1,4757,1028,432,22
C_5369,2,5,404,80,202,20
C_537,1,2,9402,2406,9402,26
C_5370,2,5,5100,1396,2550,27
C_5371,1,1,128,35,128,28
C_5372,1,4,2113,1043,2113,49
C_5373,1,2,1680,665,1680,40
C_5374,6,5,2203,261,367,12
C_5375,3,4,854,191,285,22
C_5376,1,2,900,317,900,35
C_5377,9,5,9419,3631,1047,39
C_5378,1,3,420,223,420,53
C_5379,2,5,450,115,225,26
C_538,5,4,1085,226,217,21
C_5380,4,3,406,105,102,26
C_5381,9,2,1478,392,164,27
C_5382,6,5,5849,941,975,16
C_5383,1,2,27346,6265,27346,23
C_5384,1,2,600,168,600,28
C_5385,1,4,483,239,483,49
C_5386,1,4,435,215,435,49
C_5387,1,2,1084,373,1084,34
C_5388,1,4,1159,572,1159,49
C_5389,20,4,6551,1734,328,26
C_539,34,5,94199,18200,2771,19
C_5390,1,1,828,282,828,34
C_5391,1,2,840,302,840,36
C_5392,3,2,5737,1044,1912,18
C_5393,1,2,828,405,828,49
C_5394,1,2,900,324,900,36
C_5395,3,3,220,46,73,21
C_5396,2,4,1362,515,681,38
C_5397,1,1,130,30,130,23
C_5398,1,1,1331,287,1331,22
C_5399,1,4,840,371,840,44
C_54,6,1,6738,2583,1123,38
C_540,18,4,13250,1915,736,14
C_5400,2,5,5425,587,2713,11
C_5401,6,3,3437,827,573,24
C_5402,2,1,1202,78,601,6
C_5403,2,5,4575,195,2288,4
C_5404,1,4,357,176,357,49
C_5405,4,1,1423,216,356,15
C_5406,1,2,96,14,96,15
C_5407,1,1,200,72,200,36
C_5408,1,2,600,171,600,28
C_5409,6,5,6238,1696,1040,27
C_541,15,1,10786,923,719,9
C_5410,1,2,77,35,77,45
C_5411,7,1,4882,802,697,16
C_5412,1,2,360,117,360,32
C_5413,1,1,2450,159,2450,6
C_5414,1,1,3798,564,3798,15
C_5415,1,2,984,508,984,52
C_5416,1,1,748,175,748,23
C_5417,1,4,285,141,285,49
C_5418,3,1,1764,157,588,9
C_5419,1,4,966,477,966,49
C_542,8,1,9801,1365,1225,14
C_5420,1,4,506,250,506,49
C_5421,1,4,863,426,863,49
C_5422,1,4,840,231,840,27
C_5423,2,3,295,42,148,14
C_5424,1,1,4680,237,4680,5
C_5425,1,3,228,151,228,66
C_5426,8,3,4284,716,536,17
C_5427,1,2,1100,511,1100,46
C_5428,1,4,1470,632,1470,43
C_5429,5,3,1005,408,201,41
C_543,2,5,8448,1478,4224,17
C_5430,2,5,349,209,175,60
C_5431,2,5,3371,1955,1686,58
C_5432,1,3,360,150,360,42
C_5433,2,5,1881,1356,941,72
C_5434,2,5,1881,1356,941,72
C_5435,1,4,2442,1148,2442,47
C_5436,1,2,600,293,600,49
C_5437,1,2,1800,982,1800,55
C_5438,2,1,2945,16,1473,1
C_5439,2,5,81,13,41,16
C_544,10,4,5134,796,513,15
C_5440,2,5,155,51,78,33
C_5441,2,1,3635,195,1818,5
C_5442,3,5,920,449,307,49
C_5443,1,2,270,92,270,34
C_5444,2,5,180,18,90,10
C_5445,2,5,124,57,62,46
C_5446,1,3,80,12,80,15
C_5447,1,4,77,33,77,43
C_5448,3,2,1976,811,659,41
C_5449,2,5,559,252,280,45
C_545,4,4,3385,386,846,11
C_5450,1,2,450,212,450,47
C_5451,1,1,380,1,380,1
C_5452,3,1,2786,305,929,11
C_5453,3,2,2650,877,883,33
C_5454,5,5,1144,148,229,13
C_5455,2,5,190,36,95,19
C_5456,3,4,655,186,218,28
C_5457,2,5,334,157,167,47
C_5458,12,4,15841,3801,1320,24
C_5459,2,5,2838,217,1419,8
C_546,19,1,63030,7427,3317,12
C_5460,6,4,5466,695,911,13
C_5461,2,5,190,32,95,17
C_5462,1,1,150,89,150,59
C_5463,2,5,9115,4024,4558,44
C_5464,1,2,360,106,360,29
C_5465,2,5,938,459,469,49
C_5466,3,5,263,49,88,19
C_5467,1,1,1564,367,1564,23
C_5468,3,2,2130,348,710,16
C_5469,1,2,3300,967,3300,29
C_547,3,4,962,534,321,56
C_5470,1,3,300,157,300,52
C_5471,1,1,1549,823,1549,53
C_5472,1,1,190,25,190,13
C_5473,2,1,1390,234,695,17
C_5474,3,3,2032,164,677,8
C_5475,3,5,181,52,60,29
C_5476,1,2,920,99,920,11
C_5477,1,1,3089,454,3089,15
C_5478,9,2,9270,1233,1030,13
C_5479,1,1,540,322,540,60
C_548,3,4,962,534,321,56
C_5480,1,1,361,2,361,1
C_5481,4,4,2751,583,688,21
C_5482,3,5,1631,286,544,18
C_5483,6,1,2355,581,393,25
C_5484,1,4,3623,846,3623,23
C_5485,1,1,210,126,210,60
C_5486,3,3,4948,1362,1649,28
C_5487,7,4,10624,3035,1518,29
C_5488,1,2,570,163,570,29
C_5489,2,5,4512,2712,2256,60
C_549,4,1,19102,2750,4776,14
C_5490,2,5,1023,511,512,50
C_5492,1,2,720,350,720,49
C_5493,1,2,98,5,98,5
C_5494,1,3,300,158,300,53
C_5495,2,1,2616,709,1308,27
C_5496,1,1,5435,1408,5435,26
C_5497,1,4,593,293,593,49
C_5498,1,4,212,95,212,45
C_5499,2,3,540,86,270,16
C_55,21,3,18526,3255,882,18
C_550,4,3,2002,275,501,14
C_5500,2,5,296,86,148,29
C_5501,12,5,4309,821,359,19
C_5502,2,5,2365,1018,1183,43
C_5503,1,1,2400,1364,2400,57
C_5504,1,2,93,10,93,11
C_5505,2,5,2200,445,1100,20
C_5506,1,1,4553,1087,4553,24
C_5507,1,2,900,334,900,37
C_5508,1,1,40,10,40,26
C_5509,1,1,885,9,885,1
C_551,27,1,205375,18992,7606,9
C_5510,1,1,1064,73,1064,7
C_5511,1,1,822,213,822,26
C_5512,3,5,1380,95,460,7
C_5513,2,5,313,116,157,37
C_5514,1,2,2160,707,2160,33
C_5515,6,5,25499,3814,4250,15
C_5516,6,1,1542,402,257,26
C_5517,3,4,2713,1285,904,47
C_5518,1,2,610,212,610,35
C_5519,1,1,630,108,630,17
C_552,36,4,43481,12238,1208,28
C_5520,1,2,1134,390,1134,34
C_5521,1,2,2460,809,2460,33
C_5522,1,1,630,159,630,25
C_5523,2,5,1067,400,534,37
C_5524,1,4,1550,446,1550,29
C_5525,2,2,340,26,170,8
C_5526,1,2,270,118,270,44
C_5527,3,4,589,131,196,22
C_5528,2,5,2090,332,1045,16
C_5529,1,2,1056,347,1056,33
C_553,2,2,207133,39114,103567,19
C_5530,1,1,180,46,180,26
C_5531,2,5,174,17,87,9
C_5532,1,2,525,335,525,64
C_5533,6,1,820,304,137,37
C_5534,3,5,225,107,75,47
C_5535,2,5,1760,374,880,21
C_5536,1,2,480,141,480,29
C_5537,1,2,1120,655,1120,59
C_5538,1,2,192,70,192,36
C_5539,1,2,1410,496,1410,35
C_554,15,1,12845,2162,856,17
C_5540,10,1,3783,777,378,21
C_5541,1,1,219,109,219,50
C_5542,1,2,4380,1103,4380,25
C_5543,1,2,180,63,180,35
C_5544,3,4,771,171,257,22
C_5545,1,2,900,356,900,40
C_5546,1,4,173,63,173,36
C_5547,1,2,608,161,608,27
C_5548,1,2,550,200,550,36
C_5549,1,2,300,76,300,25
C_555,19,1,32682,6452,1720,20
C_5550,2,5,1069,119,535,11
C_5551,1,4,1785,193,1785,11
C_5552,3,5,630,175,210,28
C_5553,5,5,13028,4119,2606,32
C_5554,4,1,2259,297,565,13
C_5555,3,2,879,145,293,16
C_5556,5,1,6551,186,1310,3
C_5557,3,1,3839,264,1280,7
C_5558,1,2,1200,349,1200,29
C_5559,5,1,5603,395,1121,7
C_556,17,4,4324,643,254,15
C_5560,2,5,834,90,417,11
C_5561,8,1,10760,875,1345,8
C_5562,1,2,1800,714,1800,40
C_5563,1,3,669,273,669,41
C_5564,2,5,169,31,85,19
C_5565,3,1,4350,670,1450,15
C_5566,1,2,600,186,600,31
C_5567,1,2,1102,187,1102,17
C_5568,1,1,80,29,80,36
C_5569,2,1,2225,94,1113,4
C_557,26,4,26860,6168,1033,23
C_5570,1,3,1359,554,1359,41
C_5571,2,5,4636,694,2318,15
C_5572,1,2,720,351,720,49
C_5573,1,1,4797,49,4797,1
C_5574,1,1,750,7,750,1
C_5575,1,4,352,128,352,36
C_5576,1,3,1232,719,1232,58
C_5577,1,1,490,123,490,25
C_5578,2,5,206,92,103,45
C_5579,1,1,4551,1020,4551,22
C_558,2,1,8518,1898,4259,22
C_5580,1,2,1500,464,1500,31
C_5581,1,1,540,256,540,47
C_5582,1,2,660,217,660,33
C_5583,4,5,6064,455,1516,7
C_5584,5,1,5944,380,1189,6
C_5585,1,4,1260,524,1260,42
C_5586,1,1,171,44,171,26
C_5587,1,1,171,44,171,26
C_5588,1,1,171,44,171,26
C_5589,1,1,171,44,171,26
C_559,14,1,20705,3321,1479,16
C_5590,1,1,171,44,171,26
C_5591,4,1,6837,972,1709,14
C_5592,1,1,2379,346,2379,15
C_5593,1,2,460,43,460,9
C_5594,1,1,281,70,281,25
C_5595,2,2,533,29,267,5
C_5596,1,3,80,23,80,29
C_5597,1,1,150,56,150,37
C_5598,1,1,2592,523,2592,20
C_5599,1,4,1256,453,1256,36
C_56,40,2,50291,9406,1257,19
C_560,28,3,54059,8115,1931,15
C_5600,1,2,60,29,60,49
C_5601,1,1,708,22,708,3
C_5602,13,1,13168,2691,1013,20
C_5603,2,1,13496,1091,6748,8
C_5604,1,2,660,45,660,7
C_5605,1,3,240,161,240,67
C_5606,4,3,354,63,89,18
C_5607,4,1,13522,1359,3381,10
C_5608,1,1,770,193,770,25
C_5609,1,1,1800,231,1800,13
C_561,1,1,1070,348,1070,33
C_5610,2,5,1035,144,518,14
C_5611,1,1,325,116,325,36
C_5612,3,5,731,104,244,14
C_5613,1,2,330,84,330,25
C_5614,1,4,345,126,345,37
C_5615,1,2,1785,176,1785,10
C_5616,1,3,360,196,360,54
C_5617,4,4,720,238,180,33
C_5619,1,2,210,67,210,32
C_562,2,5,2223,618,1112,28
C_5620,1,2,396,100,396,25
C_5621,1,4,840,100,840,12
C_5622,1,4,440,182,440,41
C_5623,1,1,594,71,594,12
C_5624,1,2,360,135,360,37
C_5625,2,5,350,207,175,59
C_5626,1,1,1488,5,1488,1
C_5627,1,1,1480,22,1480,1
C_5628,1,3,2790,1556,2790,56
C_5629,1,3,424,188,424,44
C_563,12,1,1289,230,107,18
C_5630,3,5,511,136,170,27
C_5631,4,5,714,75,179,10
C_5632,3,2,3349,374,1116,11
C_5633,1,2,146,27,146,18
C_5634,1,2,146,27,146,18
C_5635,1,2,594,256,594,43
C_5636,4,1,1396,272,349,20
C_5637,1,4,435,65,435,15
C_5638,1,4,66830,5343,66830,8
C_5639,1,2,444,128,444,29
C_564,18,1,23614,5276,1312,22
C_5640,1,1,99,12,99,12
C_5641,1,4,1768,729,1768,41
C_5642,1,4,2772,933,2772,34
C_5643,5,5,1288,229,258,18
C_5644,1,3,632,238,632,38
C_5645,1,1,2625,380,2625,14
C_5646,6,1,8548,1417,1425,17
C_5647,1,3,138,20,138,14
C_5648,1,3,46,16,46,35
C_5649,1,2,5647,1578,5647,28
C_565,12,1,1289,230,107,18
C_5650,1,2,180,52,180,29
C_5651,2,1,984,46,492,5
C_5652,8,1,25944,2440,3243,9
C_5653,1,2,420,173,420,41
C_5654,2,5,237,62,119,26
C_5655,1,1,202,28,202,14
C_5656,1,1,19,14,19,75
C_5657,5,3,1864,163,373,9
C_5658,1,1,288,50,288,17
C_5659,1,3,990,553,990,56
C_566,28,1,24910,4733,890,19
C_5660,1,2,3600,1044,3600,29
C_5661,1,2,304,54,304,18
C_5662,1,2,5635,1575,5635,28
C_5663,1,1,445,33,445,7
C_5664,4,5,2992,282,748,9
C_5665,5,5,1991,168,398,8
C_5666,1,2,2130,597,2130,28
C_5667,1,1,86,42,86,49
C_5668,9,1,2278,102,253,4
C_5669,1,1,975,242,975,25
C_567,16,1,34680,8410,2168,24
C_5670,1,3,210,86,210,41
C_5671,1,3,210,86,210,41
C_5672,1,1,224,51,224,23
C_5673,1,2,1200,336,1200,28
C_5674,1,4,414,152,414,37
C_5675,2,5,152,68,76,45
C_5676,3,1,881,330,294,38
C_5677,1,1,3712,233,3712,6
C_5678,1,4,250,142,250,57
C_5679,3,5,4756,525,1585,11
C_568,5,1,2390,498,478,21
C_5680,1,2,20000,5601,20000,28
C_5681,2,4,760,272,380,36
C_5682,1,2,3270,916,3270,28
C_5683,1,1,585,176,585,30
C_5684,1,1,900,214,900,24
C_5685,1,1,1840,33,1840,2
C_5686,2,5,5438,1220,2719,22
C_5687,1,1,74,6,74,8
C_5688,1,1,752,130,752,17
C_5689,5,3,1480,292,296,20
C_569,8,5,6706,1197,838,18
C_5690,2,3,1971,329,986,17
C_5691,3,4,3015,273,1005,9
C_5692,1,1,174,35,174,20
C_5693,1,1,27422,3231,27422,12
C_5694,2,5,2704,624,1352,23
C_5695,1,2,516,183,516,35
C_5696,1,2,240,95,240,40
C_5697,1,3,240,101,240,42
C_5698,1,2,540,156,540,29
C_5699,3,1,298,49,99,16
C_57,12,4,20579,6357,1715,31
C_570,49,3,501328,135485,10231,27
C_5700,1,2,342,87,342,25
C_5701,1,1,385,95,385,25
C_5702,3,1,2197,101,732,5
C_5703,1,1,735,553,735,75
C_5704,1,1,4515,414,4515,9
C_5705,1,1,3720,362,3720,10
C_5706,1,2,180,50,180,28
C_5707,7,1,4889,479,698,10
C_5708,1,2,4950,1387,4950,28
C_5709,1,1,875,126,875,14
C_571,2,1,4400,5486,2200,125
C_5710,3,5,1138,86,379,8
C_5711,4,2,2372,533,593,22
C_5712,1,3,45,26,45,57
C_5713,1,3,1080,527,1080,49
C_5714,3,1,724,27,241,4
C_5715,1,1,448,77,448,17
C_5716,1,1,950,526,950,55
C_5717,2,5,2730,418,1365,15
C_5718,1,2,1715,140,1715,8
C_5719,3,4,883,153,294,17
C_572,7,4,7846,1751,1121,22
C_5720,1,2,180,64,180,36
C_5721,2,5,1004,178,502,18
C_5722,1,2,300,104,300,35
C_5723,1,1,875,125,875,14
C_5724,1,1,100,45,100,45
C_5725,3,1,1347,459,449,34
C_5726,1,2,360,92,360,25
C_5727,1,1,5029,95,5029,2
C_5728,1,1,752,130,752,17
C_5729,2,5,71,5,36,7
C_573,11,5,31791,8931,2890,28
C_5730,1,2,1750,173,1750,10
C_5731,1,2,1800,483,1800,27
C_5732,3,4,1256,250,419,20
C_5733,1,2,660,167,660,25
C_5734,2,1,1877,137,939,7
C_5735,2,2,4326,331,2163,8
C_5736,1,1,1424,244,1424,17
C_5737,2,5,520,261,260,50
C_5738,3,1,3912,968,1304,25
C_5739,3,5,920,215,307,23
C_574,1,3,95,12,95,12
C_5740,8,1,29892,6801,3737,23
C_5741,2,3,330,83,165,25
C_5742,3,5,66,12,22,18
C_5743,2,5,242,37,121,15
C_5744,1,2,120,56,120,47
