#cliente,Gama_Productos,rango_precio,Facturacion,Margen_Bruto,Facturacion_s_#Producto,Margen_s_#Producto,Margen_s_Facturacion
C_422,1,3,575,7,575,7,1
C_4220,1,3,2370,656,2370,656,28
C_4221,3,2,5964,1576,1988,525,26
C_4222,10,2,3167,947,317,95,30
C_4223,4,3,354,75,89,19,21
C_4224,4,2,4693,970,1173,243,21
C_4225,3,3,13647,5235,4549,1745,38
C_4226,6,5,3937,798,656,133,20
C_4227,11,2,1969,689,179,63,35
C_4228,9,5,13970,1969,1552,219,14
C_4229,1,3,180,85,180,85,47
C_423,1,3,240,53,240,53,22
C_4230,1,3,153,84,153,84,55
C_4231,4,5,1536,235,384,59,15
C_4232,1,2,498,151,498,151,30
C_4233,2,5,4502,2388,2251,1194,53
C_4234,1,3,650,279,650,279,43
C_4235,2,3,2939,1435,1470,718,49
C_4236,1,3,4578,1983,4578,1983,43
C_4237,1,2,2322,1048,2322,1048,45
C_4238,3,2,1270,516,423,172,41
C_4239,3,2,82847,6785,27616,2262,8
C_424,16,2,8317,690,520,43,8
C_4240,2,3,4908,2006,2454,1003,41
C_4241,2,3,1520,513,760,257,34
C_4242,9,2,9258,1972,1029,219,21
C_4243,1,2,8975,1314,8975,1314,15
C_4244,1,3,504,135,504,135,27
C_4245,4,5,3492,860,873,215,25
C_4246,11,3,9017,2548,820,232,28
C_4247,1,2,110,56,110,56,51
C_4248,1,2,140,89,140,89,64
C_4249,1,3,342,199,342,199,58
C_425,45,2,62755,9795,1395,218,16
C_4250,1,2,1168,389,1168,389,33
C_4251,10,2,62476,10588,6248,1059,17
C_4252,3,1,15263,6463,5088,2154,42
C_4253,3,2,2005,719,668,240,36
C_4254,1,3,2622,1166,2622,1166,44
C_4255,7,2,5203,1857,743,265,36
C_4256,12,2,9923,2851,827,238,29
C_4257,2,5,818,240,409,120,29
C_4258,5,2,2136,681,427,136,32
C_4259,7,2,3495,979,499,140,28
C_426,37,3,58768,14546,1588,393,25
C_4260,12,2,9363,2447,780,204,26
C_4261,3,3,5140,2311,1713,770,45
C_4262,3,3,327,159,109,53,49
C_4263,3,2,4373,1082,1458,361,25
C_4264,1,3,1800,854,1800,854,47
C_4265,12,2,21659,7524,1805,627,35
C_4266,7,2,7036,2994,1005,428,43
C_4267,1,2,280,174,280,174,62
C_4268,2,5,5322,770,2661,385,14
C_4269,3,2,1510,343,503,114,23
C_427,18,3,22100,5634,1228,313,25
C_4270,1,3,672,289,672,289,43
C_4271,6,2,4894,879,816,147,18
C_4272,2,5,1069,150,535,75,14
C_4273,2,5,650,131,325,66,20
C_4274,8,2,4243,1921,530,240,45
C_4275,1,2,413,202,413,202,49
C_4276,3,2,1923,361,641,120,19
C_4277,2,5,207,94,104,47,46
C_4278,2,5,650,131,325,66,20
C_4279,2,5,2329,1076,1165,538,46
C_428,2,5,840,124,420,62,15
C_4280,2,5,2030,410,1015,205,20
C_4281,1,2,413,202,413,202,49
C_4282,1,3,3600,1387,3600,1387,39
C_4283,3,2,14566,4205,4855,1402,29
C_4284,1,3,2000,978,2000,978,49
C_4285,1,2,590,251,590,251,43
C_4286,2,2,186,48,93,24,26
C_4287,1,3,675,258,675,258,38
C_4288,6,2,1053,327,176,55,31
C_4289,6,2,1053,327,176,55,31
C_429,2,5,840,124,420,62,15
C_4290,8,5,5396,2333,675,292,43
C_4291,2,5,2104,1227,1052,614,58
C_4292,1,3,240,101,240,101,42
C_4293,1,3,960,402,960,402,42
C_4294,1,3,540,226,540,226,42
C_4295,3,5,5285,2233,1762,744,42
C_4296,2,5,6450,2351,3225,1176,36
C_4297,19,2,16082,3214,846,169,20
C_4298,4,3,2044,500,511,125,24
C_4299,1,3,810,556,810,556,69
C_43,24,2,73089,18823,3045,784,26
C_430,1,4,2200,561,2200,561,26
C_4300,1,2,270,82,270,82,30
C_4301,2,5,2170,846,1085,423,39
C_4302,1,1,676,152,676,152,23
C_4303,1,3,1140,422,1140,422,37
C_4304,2,5,2320,461,1160,231,20
C_4305,1,3,3750,1039,3750,1039,28
C_4306,1,2,293,89,293,89,30
C_4307,1,2,270,82,270,82,30
C_4308,21,2,23739,5239,1130,249,22
C_4309,2,5,4340,879,2170,440,20
C_431,32,3,67427,11544,2107,361,17
C_4310,1,3,2115,894,2115,894,42
C_4311,8,2,9690,1648,1211,206,17
C_4312,2,2,4200,1230,2100,615,29
C_4313,12,3,7919,2050,660,171,26
C_4314,1,3,1921,741,1921,741,39
C_4315,1,2,307,96,307,96,31
C_4316,21,2,56712,8216,2701,391,14
C_4317,1,3,444,145,444,145,33
C_4318,4,2,842,257,211,64,31
C_4319,1,1,550,111,550,111,20
C_432,14,2,5820,1238,416,88,21
C_4320,10,2,14185,2158,1419,216,15
C_4321,12,3,47393,19759,3949,1647,42
C_4322,4,2,346,119,87,30,34
C_4323,1,3,480,381,480,381,79
C_4324,1,3,288,107,288,107,37
C_4325,4,2,3039,1768,760,442,58
C_4326,1,3,1800,1264,1800,1264,70
C_4327,8,2,16686,2709,2086,339,16
C_4328,2,5,1780,537,890,269,30
C_4329,2,5,652,211,326,106,32
C_433,37,2,91073,21610,2461,584,24
C_4330,9,2,2542,852,282,95,34
C_4331,2,3,600,334,300,167,56
C_4332,4,2,24856,1316,6214,329,5
C_4333,6,2,19336,4732,3223,789,24
C_4334,2,5,1466,446,733,223,30
C_4335,1,2,490,154,490,154,31
C_4336,2,5,1060,411,530,206,39
C_4337,17,2,5771,1318,339,78,23
C_4338,8,3,6503,1458,813,182,22
C_4339,1,3,343,64,343,64,19
C_434,25,2,63247,22794,2530,912,36
C_4340,5,3,671,122,134,24,18
C_4341,4,2,3319,1692,830,423,51
C_4342,1,3,1081,435,1081,435,40
C_4343,1,2,1050,315,1050,315,30
C_4344,1,2,375,110,375,110,29
C_4345,3,2,1435,719,478,240,50
C_4346,2,3,896,524,448,262,58
C_4347,1,2,675,499,675,499,74
C_4348,1,3,1177,478,1177,478,41
C_4349,1,2,5835,3523,5835,3523,60
C_435,3,3,4404,1663,1468,554,38
C_4350,3,5,533,135,178,45,25
C_4351,5,2,5642,1062,1128,212,19
C_4352,4,2,1440,197,360,49,14
C_4353,1,2,42,12,42,12,28
C_4354,11,2,10127,1945,921,177,19
C_4355,4,2,1440,197,360,49,14
C_4356,13,2,4764,1903,366,146,40
C_4357,16,2,59697,9139,3731,571,15
C_4358,6,2,40067,6050,6678,1008,15
C_4359,2,5,1845,832,923,416,45
C_436,17,2,11254,4030,662,237,36
C_4360,6,5,3215,1616,536,269,50
C_4361,2,2,6490,3068,3245,1534,47
C_4362,3,2,7005,1662,2335,554,24
C_4363,11,3,6534,1716,594,156,26
C_4364,4,2,3374,970,844,243,29
C_4365,1,2,360,112,360,112,31
C_4366,1,3,930,466,930,466,50
C_4367,4,3,1214,572,304,143,47
C_4368,1,2,375,166,375,166,44
C_4369,2,5,504,163,252,82,32
C_437,27,2,18956,2602,702,96,14
C_4370,2,2,6730,1900,3365,950,28
C_4371,6,3,25714,6731,4286,1122,26
C_4372,6,3,22583,5856,3764,976,26
C_4373,1,3,765,300,765,300,39
C_4374,1,2,6300,789,6300,789,13
C_4375,3,3,2470,302,823,101,12
C_4376,1,2,780,239,780,239,31
C_4377,1,3,150,91,150,91,60
C_4378,2,5,882,540,441,270,61
C_4379,1,3,620,180,620,180,29
C_438,26,3,36140,5408,1390,208,15
C_4380,1,2,3020,1743,3020,1743,58
C_4381,1,3,210,82,210,82,39
C_4382,5,2,15591,5299,3118,1060,34
C_4383,2,2,6869,1737,3435,869,25
C_4384,2,5,21,10,11,5,46
C_4385,3,2,1075,418,358,139,39
C_4386,8,2,13914,950,1739,119,7
C_4387,1,1,17664,6805,17664,6805,39
C_4388,1,2,500,169,500,169,34
C_4389,2,5,1013,574,507,287,57
C_439,24,2,27275,3031,1136,126,11
C_4390,1,2,4050,982,4050,982,24
C_4391,1,3,765,479,765,479,63
C_4392,1,2,12880,7847,12880,7847,61
C_4393,1,3,1525,791,1525,791,52
C_4394,10,2,5480,941,548,94,17
C_4395,1,2,3384,1612,3384,1612,48
C_4396,1,2,3384,1586,3384,1586,47
C_4397,1,3,212,82,212,82,39
C_4398,7,2,2920,784,417,112,27
C_4399,1,1,282,115,282,115,41
C_44,11,3,3422,674,311,61,20
C_440,34,2,23168,3005,681,88,13
C_4400,1,3,430,220,430,220,51
C_4401,1,2,210,104,210,104,49
C_4402,2,5,4992,2118,2496,1059,42
C_4403,6,2,3749,595,625,99,16
C_4404,1,2,133,45,133,45,34
C_4405,1,3,226,94,226,94,42
C_4406,7,2,3619,843,517,120,23
C_4407,3,3,5704,1821,1901,607,32
C_4408,3,5,30421,6480,10140,2160,21
C_4409,1,3,2790,1664,2790,1664,60
C_441,43,2,74488,5522,1732,128,7
C_4410,1,3,7436,3358,7436,3358,45
C_4411,2,3,67356,38082,33678,19041,57
C_4412,2,3,2160,934,1080,467,43
C_4413,13,2,4187,816,322,63,19
C_4414,1,2,1036,369,1036,369,36
C_4415,4,2,13723,2751,3431,688,20
C_4416,1,2,900,316,900,316,35
C_4417,1,3,4067,2126,4067,2126,52
C_4418,7,3,2515,1124,359,161,45
C_4419,1,3,976,394,976,394,40
C_442,24,2,43793,5703,1825,238,13
C_4420,4,3,784,219,196,55,28
C_4421,2,2,48550,6475,24275,3238,13
C_4422,1,2,2996,1670,2996,1670,56
C_4423,6,2,7161,1902,1194,317,27
C_4424,4,2,2415,713,604,178,30
C_4425,4,3,485,172,121,43,35
C_4426,2,5,261,80,131,40,31
C_4427,9,5,6667,2414,741,268,36
C_4428,9,2,78831,11889,8759,1321,15
C_4429,8,2,80131,12784,10016,1598,16
C_443,31,2,17797,4545,574,147,26
C_4430,1,3,600,237,600,237,40
C_4431,8,2,1587,408,198,51,26
C_4432,1,3,288,116,288,116,40
C_4433,2,5,2656,920,1328,460,35
C_4434,1,3,300,195,300,195,65
C_4435,1,3,1800,766,1800,766,43
C_4436,1,3,864,349,864,349,40
C_4437,1,3,313,144,313,144,46
C_4438,2,2,7357,3310,3679,1655,45
C_4439,1,3,209,84,209,84,40
C_444,33,2,10258,1307,311,40,13
C_4440,1,3,313,144,313,144,46
C_4441,14,2,8059,2348,576,168,29
C_4442,6,2,1693,463,282,77,27
C_4443,2,5,1979,645,990,323,33
C_4444,1,2,2650,769,2650,769,29
C_4445,3,3,1128,303,376,101,27
C_4446,3,2,1757,176,586,59,10
C_4447,2,5,1740,517,870,259,30
C_4448,1,3,870,419,870,419,48
C_4449,2,5,3133,446,1567,223,14
C_445,25,3,93380,9729,3735,389,10
C_4450,10,5,4490,982,449,98,22
C_4451,1,2,130,41,130,41,32
C_4452,3,2,3250,772,1083,257,24
C_4453,2,2,1004,303,502,152,30
C_4454,1,2,126,72,126,72,57
C_4455,19,2,10556,3925,556,207,37
C_4456,19,2,10556,3925,556,207,37
C_4457,2,2,3042,998,1521,499,33
C_4458,8,3,2051,337,256,42,16
C_4459,4,3,2207,530,552,133,24
C_446,28,2,65454,13603,2338,486,21
C_4460,5,2,13270,3614,2654,723,27
C_4461,3,2,7776,3373,2592,1124,43
C_4462,2,5,298,126,149,63,42
C_4463,1,2,210,82,210,82,39
C_4464,1,2,330,128,330,128,39
C_4465,1,2,952,358,952,358,38
C_4466,1,3,1040,516,1040,516,50
C_4467,13,2,17713,2772,1363,213,16
C_4468,1,3,2358,1189,2358,1189,50
C_4469,1,3,960,485,960,485,51
C_447,9,3,21418,4621,2380,513,22
C_4470,3,3,2797,1250,932,417,45
C_4471,19,2,41414,9321,2180,491,23
C_4472,2,2,3690,1420,1845,710,38
C_4473,3,3,8012,2253,2671,751,28
C_4474,1,3,2060,1605,2060,1605,78
C_4475,5,2,3150,923,630,185,29
C_4476,5,2,3829,621,766,124,16
C_4477,12,2,15373,2026,1281,169,13
C_4478,3,3,14920,7006,4973,2335,47
C_4479,1,1,50694,11656,50694,11656,23
C_448,3,2,1622,60,541,20,4
C_4480,1,3,1584,726,1584,726,46
C_4481,5,2,20203,3621,4041,724,18
C_4482,2,3,6456,3569,3228,1785,55
C_4483,20,2,25647,7266,1282,363,28
C_4484,1,3,522,216,522,216,41
C_4485,1,2,4998,1271,4998,1271,25
C_4486,1,1,518,114,518,114,22
C_4487,3,2,2680,1178,893,393,44
C_4488,2,5,2925,631,1463,316,22
C_4489,8,2,3092,789,387,99,26
C_449,15,3,11555,2044,770,136,18
C_4490,1,2,2948,1413,2948,1413,48
C_4491,1,2,550,51,550,51,9
C_4492,1,2,2015,637,2015,637,32
C_4493,9,1,15994,8426,1777,936,53
C_4494,12,2,41930,7261,3494,605,17
C_4495,1,3,2010,1263,2010,1263,63
C_4496,1,3,2040,1312,2040,1312,64
C_4497,1,2,1830,431,1830,431,24
C_4498,8,2,4508,1051,564,131,23
C_4499,1,3,250,148,250,148,59
C_45,16,2,130330,14918,8146,932,11
C_450,5,3,3752,313,750,63,8
C_4500,1,3,833,494,833,494,59
C_4501,2,5,2211,1089,1106,545,49
C_4502,1,2,2220,257,2220,257,12
C_4503,1,3,1560,588,1560,588,38
C_4504,1,3,4579,2715,4579,2715,59
C_4505,9,2,4499,1119,500,124,25
C_4506,3,2,1493,412,498,137,28
C_4507,2,2,3732,716,1866,358,19
C_4508,27,2,12433,3127,460,116,25
C_4509,26,2,12151,3082,467,119,25
C_451,1,2,1598,293,1598,293,18
C_4510,1,3,2081,1234,2081,1234,59
C_4511,1,2,1046,607,1046,607,58
C_4512,1,2,1296,577,1296,577,45
C_4513,4,5,1420,381,355,95,27
C_4514,5,2,9857,1276,1971,255,13
C_4515,1,2,3377,814,3377,814,24
C_4516,6,2,3560,833,593,139,23
C_4517,1,2,1979,631,1979,631,32
C_4518,1,3,1380,783,1380,783,57
C_4519,1,3,240,152,240,152,64
C_452,4,5,1058,123,265,31,12
C_4520,5,2,1940,147,388,29,8
C_4521,1,2,3900,261,3900,261,7
C_4522,5,5,1040,433,208,87,42
C_4523,2,5,3651,2063,1826,1032,56
C_4524,2,5,473,285,237,143,60
C_4525,6,2,5758,1382,960,230,24
C_4526,5,5,7365,1268,1473,254,17
C_4527,4,2,8840,4084,2210,1021,46
C_4528,11,3,19132,3920,1739,356,20
C_4529,1,2,81,25,81,25,31
C_453,29,3,36594,6689,1262,231,18
C_4530,2,5,2747,1070,1374,535,39
C_4531,1,2,240,114,240,114,48
C_4532,2,5,3619,1224,1810,612,34
C_4533,2,3,3816,2272,1908,1136,60
C_4534,3,2,1060,64,353,21,6
C_4535,1,3,1375,698,1375,698,51
C_4536,10,2,9216,2191,922,219,24
C_4537,1,2,510,243,510,243,48
C_4538,1,3,2340,770,2340,770,33
C_4539,2,5,199,61,100,31,31
C_454,8,2,9409,492,1176,62,5
C_4540,1,2,485,279,485,279,58
C_4541,1,3,19981,8386,19981,8386,42
C_4542,1,3,1980,1268,1980,1268,64
C_4543,10,2,4273,1244,427,124,29
C_4544,1,2,2350,682,2350,682,29
C_4545,1,2,1600,581,1600,581,36
C_4546,3,2,3752,1762,1251,587,47
C_4547,1,3,583,346,583,346,59
C_4548,4,2,1788,789,447,197,44
C_4549,1,2,393,237,393,237,60
C_455,16,3,12504,3656,782,229,29
C_4550,1,2,250,151,250,151,60
C_4551,4,3,5764,1172,1441,293,20
C_4552,1,3,96,42,96,42,44
C_4553,1,3,240,154,240,154,64
C_4554,6,2,3561,970,594,162,27
C_4555,4,2,2267,807,567,202,36
C_4556,4,5,30640,5286,7660,1322,17
C_4557,2,5,2368,898,1184,449,38
C_4558,10,3,31534,8830,3153,883,28
C_4559,8,2,56044,6158,7006,770,11
C_456,1,2,1457,471,1457,471,32
C_4560,1,3,420,221,420,221,53
C_4561,1,3,13000,5826,13000,5826,45
C_4562,3,1,10619,1057,3540,352,10
C_4563,1,2,7210,1209,7210,1209,17
C_4564,1,2,400,196,400,196,49
C_4565,2,5,10075,3894,5038,1947,39
C_4566,2,2,10087,2341,5044,1171,23
C_4567,2,5,5211,418,2606,209,8
C_4568,7,3,33349,12069,4764,1724,36
C_4569,1,2,2250,1407,2250,1407,63
C_457,7,2,13332,468,1905,67,4
C_4570,2,3,312,185,156,93,59
C_4571,1,2,200,60,200,60,30
C_4572,4,2,11629,1951,2907,488,17
C_4573,17,2,8952,1928,527,113,22
C_4574,3,2,768,88,256,29,12
C_4575,5,3,2917,226,583,45,8
C_4576,11,2,14063,2462,1278,224,18
C_4577,1,2,656,279,656,279,43
C_4578,2,5,641,166,321,83,26
C_4579,1,2,320,50,320,50,16
C_458,7,2,2301,414,329,59,18
C_4580,1,2,304,48,304,48,16
C_4581,1,3,11720,5252,11720,5252,45
C_4582,3,3,27000,7182,9000,2394,27
C_4583,9,2,4289,1764,477,196,41
C_4584,4,2,7124,1826,1781,457,26
C_4585,4,2,7124,1826,1781,457,26
C_4586,2,3,10410,4433,5205,2217,43
C_4587,9,3,1740,426,193,47,25
C_4588,19,2,25218,3310,1327,174,13
C_4589,5,5,9644,1450,1929,290,15
C_459,9,2,8185,1244,909,138,15
C_4590,2,5,6568,2674,3284,1337,41
C_4591,1,2,421,214,421,214,51
C_4592,7,2,17865,2140,2552,306,12
C_4593,3,5,1133,517,378,172,46
C_4594,1,2,3192,989,3192,989,31
C_4595,1,3,291,112,291,112,39
C_4596,1,3,1440,927,1440,927,64
C_4597,6,2,5116,1299,853,217,25
C_4598,1,3,1110,711,1110,711,64
C_4599,1,2,339,108,339,108,32
C_46,32,2,61659,8358,1927,261,14
C_460,22,3,224808,23763,10219,1080,11
C_4600,3,2,2599,324,866,108,12
C_4601,2,5,4894,2530,2447,1265,52
C_4602,4,2,1725,267,431,67,15
C_4603,5,2,1645,339,329,68,21
C_4604,1,2,2427,772,2427,772,32
C_4605,4,2,1633,373,408,93,23
C_4606,1,2,81,46,81,46,57
C_4607,2,2,2793,709,1397,355,25
C_4608,8,3,6577,1979,822,247,30
C_4609,8,5,23145,6592,2893,824,28
C_461,30,3,72044,7564,2401,252,10
C_4610,9,3,14638,2742,1626,305,19
C_4611,1,3,320,117,320,117,37
C_4612,8,2,28327,6918,3541,865,24
C_4613,1,3,420,130,420,130,31
C_4614,5,4,22100,10639,4420,2128,48
C_4615,1,3,912,431,912,431,47
C_4616,1,1,375,5,375,5,1
C_4617,1,3,756,485,756,485,64
C_4618,1,3,132,53,132,53,40
C_4619,3,2,10522,3612,3507,1204,34
C_462,3,2,221,53,74,18,24
C_4620,1,2,581,286,581,286,49
C_4621,8,2,1584,295,198,37,19
C_4622,1,2,105,33,105,33,32
C_4623,2,2,6402,664,3201,332,10
C_4624,6,2,15570,2422,2595,404,16
C_4625,1,2,1627,519,1627,519,32
C_4626,1,2,300,116,300,116,39
C_4627,2,5,3950,2244,1975,1122,57
C_4628,2,5,3260,1756,1630,878,54
C_4629,4,2,3581,1019,895,255,28
C_463,14,2,8426,1405,602,100,17
C_4630,1,3,563,398,563,398,71
C_4631,3,5,671,260,224,87,39
C_4632,3,3,5024,2597,1675,866,52
C_4633,8,2,5477,978,685,122,18
C_4634,2,3,1216,688,608,344,57
C_4635,3,2,1992,243,664,81,12
C_4636,1,2,30780,9377,30780,9377,30
C_4637,15,3,12683,3330,846,222,26
C_4638,1,2,2436,693,2436,693,28
C_4639,1,3,1145,575,1145,575,50
C_464,2,5,22920,1358,11460,679,6
C_4640,6,2,1344,324,224,54,24
C_4641,1,2,2490,1257,2490,1257,50
C_4642,3,1,2954,287,985,96,10
C_4643,1,3,360,150,360,150,42
C_4644,1,3,300,193,300,193,64
C_4645,1,3,420,259,420,259,62
C_4646,1,3,1200,306,1200,306,25
C_4647,1,3,1110,725,1110,725,65
C_4648,10,2,52503,5596,5250,560,11
C_4649,1,2,3850,2122,3850,2122,55
C_465,7,2,82756,8729,11822,1247,11
C_4650,2,5,896,406,448,203,45
C_4651,3,5,2584,1301,861,434,50
C_4652,9,5,4049,890,450,99,22
C_4653,3,2,2592,998,864,333,38
C_4654,2,5,117,55,59,28,47
C_4655,10,3,9200,2484,920,248,27
C_4656,1,3,192,122,192,122,64
C_4657,2,2,5605,2217,2803,1109,40
C_4658,1,3,4230,2948,4230,2948,70
C_4659,1,3,1530,563,1530,563,37
C_466,3,2,22444,4542,7481,1514,20
C_4660,1,2,7828,374,7828,374,5
C_4661,6,3,20185,6722,3364,1120,33
C_4662,5,3,7034,2120,1407,424,30
C_4663,5,3,7034,2120,1407,424,30
C_4664,1,3,360,235,360,235,65
C_4665,1,2,350,138,350,138,39
C_4666,3,2,1260,629,420,210,50
C_4667,4,3,41896,13029,10474,3257,31
C_4668,1,2,481,232,481,232,48
C_4669,4,3,4156,2510,1039,628,60
C_467,8,5,66668,7206,8334,901,11
C_4670,1,3,600,190,600,190,32
C_4671,1,2,330,168,330,168,51
C_4672,2,2,2325,266,1163,133,11
C_4673,1,3,540,346,540,346,64
C_4674,4,5,516,169,129,42,33
C_4675,1,3,180,115,180,115,64
C_4676,14,2,29176,3286,2084,235,11
C_4677,1,2,1120,662,1120,662,59
C_4678,3,3,12006,4484,4002,1495,37
C_4679,4,3,2498,1597,625,399,64
C_468,19,3,9735,2608,512,137,27
C_4680,4,2,997,412,249,103,41
C_4681,2,5,8224,683,4112,342,8
C_4682,1,2,1018,225,1018,225,22
C_4683,1,2,13530,3939,13530,3939,29
C_4684,1,2,2160,678,2160,678,31
C_4685,9,2,61654,7567,6850,841,12
C_4686,3,2,1388,244,463,81,18
C_4687,4,2,12603,2118,3151,530,17
C_4688,1,3,510,334,510,334,65
C_4689,1,2,305,147,305,147,48
C_469,28,3,19635,3575,701,128,18
C_4690,1,2,186,63,186,63,34
C_4691,2,3,343,205,172,103,60
C_4692,1,2,1020,493,1020,493,48
C_4693,1,2,1097,497,1097,497,45
C_4694,2,5,1380,431,690,216,31
C_4695,2,2,6900,2839,3450,1420,41
C_4696,1,2,875,399,875,399,46
C_4697,2,3,6411,2236,3206,1118,35
C_4698,1,2,245,110,245,110,45
C_4699,1,3,1056,529,1056,529,50
C_47,32,3,10842,3425,339,107,32
C_470,4,2,1347,150,337,38,11
C_4700,2,5,1484,472,742,236,32
C_4701,2,5,4814,1422,2407,711,30
C_4702,2,2,27080,6681,13540,3341,25
C_4703,2,3,3706,774,1853,387,21
C_4704,1,3,1200,790,1200,790,66
C_4705,2,5,517,320,259,160,62
C_4706,3,1,6150,1215,2050,405,20
C_4707,1,2,53,15,53,15,28
C_4708,2,5,1612,923,806,462,57
C_4709,2,5,16404,5097,8202,2549,31
C_471,30,2,51483,7964,1716,265,15
C_4710,3,2,4700,1920,1567,640,41
C_4711,1,2,4158,2022,4158,2022,49
C_4712,5,3,7999,2694,1600,539,34
C_4713,2,2,1725,715,863,358,41
C_4714,13,2,17768,2556,1367,197,14
C_4715,2,5,2064,850,1032,425,41
C_4716,6,2,25126,2864,4188,477,11
C_4717,2,3,1572,165,786,83,10
C_4718,1,3,180,150,180,150,83
C_4719,3,2,808,254,269,85,31
C_472,33,3,101807,19747,3085,598,19
C_4720,1,2,150,76,150,76,51
C_4721,2,5,640,308,320,154,48
C_4722,12,2,10730,1786,894,149,17
C_4723,9,2,4160,631,462,70,15
C_4724,1,3,120,71,120,71,59
C_4725,1,2,1969,672,1969,672,34
C_4726,1,3,1482,948,1482,948,64
C_4727,5,2,715,265,143,53,37
C_4728,1,2,816,231,816,231,28
C_4729,2,5,235,60,118,30,25
C_473,10,2,9398,1986,940,199,21
C_4730,1,3,280,121,280,121,43
C_4731,2,2,6047,2771,3024,1386,46
C_4732,2,3,1440,880,720,440,61
C_4733,2,5,1309,660,655,330,50
C_4734,2,5,3840,1724,1920,862,45
C_4735,1,2,248,144,248,144,58
C_4736,10,2,14438,1298,1444,130,9
C_4737,1,3,636,406,636,406,64
C_4738,1,3,665,37,665,37,6
C_4739,1,2,2520,1459,2520,1459,58
C_474,27,2,25055,4334,928,161,17
C_4740,2,2,5641,2657,2821,1329,47
C_4741,2,5,384,145,192,73,38
C_4742,5,3,9116,4039,1823,808,44
C_4743,1,3,420,275,420,275,65
C_4744,14,2,13658,2451,976,175,18
C_4745,1,2,1418,664,1418,664,47
C_4746,1,3,1865,976,1865,976,52
C_4747,2,5,254,112,127,56,44
C_4748,2,3,3280,1895,1640,948,58
C_4749,1,2,75,34,75,34,46
C_475,10,3,2966,403,297,40,14
C_4750,2,3,251,151,126,76,60
C_4751,1,2,450,229,450,229,51
C_4752,1,3,510,328,510,328,64
C_4753,2,3,1230,695,615,348,56
C_4754,1,2,192,102,192,102,53
C_4755,2,2,1697,798,849,399,47
C_4756,2,5,623,194,312,97,31
C_4757,2,5,6060,2384,3030,1192,39
C_4758,2,3,682,138,341,69,20
C_4759,1,3,480,140,480,140,29
C_476,9,3,2091,312,232,35,15
C_4760,1,2,540,262,540,262,48
C_4761,1,2,1101,226,1101,226,21
C_4762,1,3,576,236,576,236,41
C_4763,1,3,2559,1723,2559,1723,67
C_4764,1,3,660,425,660,425,64
C_4765,2,5,439,174,220,87,40
C_4766,3,3,1768,723,589,241,41
C_4767,1,2,569,275,569,275,48
C_4768,2,5,2460,974,1230,487,40
C_4769,3,2,6071,2204,2024,735,36
C_477,13,2,38935,6723,2995,517,17
C_4770,1,3,660,436,660,436,66
C_4771,1,3,1393,598,1393,598,43
C_4772,11,3,7483,2275,680,207,30
C_4773,1,2,2252,1095,2252,1095,49
C_4774,1,2,1520,84,1520,84,6
C_4775,2,5,787,290,394,145,37
C_4776,2,3,7050,1875,3525,938,27
C_4777,4,5,1834,735,459,184,40
C_4778,4,5,1232,425,308,106,35
C_4779,2,5,1821,778,911,389,43
C_478,27,5,7199,1078,267,40,15
C_4780,1,2,2684,1277,2684,1277,48
C_4781,10,2,2871,588,287,59,20
C_4782,2,5,992,267,496,134,27
C_4783,1,3,800,403,800,403,50
C_4784,5,2,1312,113,262,23,9
C_4785,1,2,27775,6919,27775,6919,25
C_4786,1,2,79,17,79,17,21
C_4787,1,3,160,52,160,52,33
C_4789,2,2,2755,1227,1378,614,45
C_479,8,2,8816,1097,1102,137,12
C_4790,1,2,1500,320,1500,320,21
C_4791,2,5,8220,3500,4110,1750,43
C_4792,11,3,379234,97402,34476,8855,26
C_4793,22,2,65111,10085,2960,458,15
C_4794,1,3,994,637,994,637,64
C_4795,1,3,7320,1902,7320,1902,26
C_4796,1,3,324,121,324,121,37
C_4797,6,3,37436,9493,6239,1582,25
C_4798,19,2,63354,7600,3334,400,12
C_4799,2,2,1164,533,582,267,46
C_48,19,2,14433,2467,760,130,17
C_480,29,2,56029,8574,1932,296,15
C_4800,8,3,15149,3091,1894,386,20
C_4801,1,3,767,392,767,392,51
C_4802,2,2,5820,1361,2910,681,23
C_4803,5,2,8950,1758,1790,352,20
C_4804,3,5,813,151,271,50,19
C_4805,14,2,30148,2620,2153,187,9
C_4806,7,3,18631,5826,2662,832,31
C_4807,1,3,540,250,540,250,46
C_4808,5,2,6104,525,1221,105,9
C_4809,2,2,1200,308,600,154,26
C_481,6,5,1818,362,303,60,20
C_4810,1,3,518,332,518,332,64
C_4811,1,3,600,229,600,229,38
C_4812,1,3,960,308,960,308,32
C_4813,3,2,452,146,151,49,32
C_4814,3,2,1405,473,468,158,34
C_4815,1,3,720,364,720,364,51
C_4816,2,5,3020,954,1510,477,32
C_4817,1,2,62,22,62,22,35
C_4818,2,2,3335,1510,1668,755,45
C_4819,1,2,1755,857,1755,857,49
C_482,9,2,16224,1797,1803,200,11
C_4820,2,1,10653,1078,5327,539,10
C_4821,1,1,1400,391,1400,391,28
C_4822,1,2,2940,940,2940,940,32
C_4823,6,2,1575,385,263,64,24
C_4824,1,3,1453,385,1453,385,27
C_4825,5,5,56232,11119,11246,2224,20
C_4826,7,2,47126,8401,6732,1200,18
C_4827,14,2,4836,311,345,22,6
C_4828,2,3,1111,343,556,172,31
