ID Cliente,ID Producto,Precio Total
C_2030,P_185,850
C_2030,P_373,468
C_2030,P_408,225
C_2030,P_419,28
C_2031,P_185,850
C_2031,P_373,468
C_2031,P_408,225
C_2031,P_419,28
C_3257,P_41,1.071
C_3257,P_233,2.456
C_3257,P_245,600
C_1887,P_57,879
C_1741,P_41,600
C_1741,P_419,41
C_156,P_57,7.068
C_156,P_236,4.520
C_156,P_288,1.104
C_3258,P_185,2.765
C_3259,P_41,833
C_3259,P_57,857
C_3259,P_97,225
C_3259,P_163,311
C_3259,P_236,169
C_2832,P_411,348
C_1690,P_309,1.200
C_3260,P_432,810
C_1434,P_38,70
C_1434,P_185,240
C_1434,P_236,65
C_1434,P_419,6
C_3261,P_41,11.900
C_3262,P_41,5.950
C_3262,P_190,12.400
C_441,P_335,650
C_684,P_41,595
C_684,P_57,399
C_684,P_163,105
C_684,P_185,554
C_684,P_288,16
C_684,P_350,240
C_3247,P_297,434
C_2550,P_41,1.300
C_2550,P_185,3.560
C_2788,P_309,205
C_2343,P_233,1.890
C_1754,P_163,2.028
C_1207,P_244,180
C_1207,P_421,210
C_3263,P_233,1.890
C_3264,P_8,282
C_3234,P_344,68
C_3265,P_41,6.400
C_3265,P_185,2.000
C_3265,P_419,74
C_3265,P_185,4.000
C_2178,P_41,384
C_2178,P_408,139
C_1010,P_8,480
C_2879,P_233,636
C_3266,P_38,360
C_3266,P_163,518
C_3266,P_245,280
C_3267,P_164,240
C_3267,P_185,316
C_3267,P_335,540
C_3267,P_350,75
C_195,P_297,1.710
C_801,P_432,420
C_75,P_163,765
C_75,P_190,9.750
C_75,P_270,3.750
C_75,P_380,1.650
C_75,P_411,3.050
C_1769,P_92,920
C_1901,P_41,3.985
C_1901,P_350,2.128
C_80,P_419,2
C_81,P_432,684
C_3268,P_151,520
C_343,P_213,90
C_1071,P_8,320
C_3269,P_432,225
C_3270,P_297,384
C_210,P_151,390
C_3087,P_41,1.190
C_3087,P_185,1.580
C_3271,P_163,998
C_3271,P_185,1.343
C_3271,P_236,338
C_3271,P_408,138
C_1367,P_185,395
C_1367,P_211,175
C_1367,P_344,86
C_1367,P_419,13
C_1989,P_185,800
C_1989,P_236,115
C_86,P_41,120
C_86,P_344,200
C_3272,P_185,320
C_3272,P_236,56
C_1312,P_163,362
C_1312,P_408,75
C_3130,P_185,984
C_811,P_151,980
C_3273,P_165,440
C_12,P_344,275
C_1654,P_185,850
C_1230,P_41,714
C_1230,P_221,1.250
C_3274,P_220,4.480
C_2406,P_217,83
C_366,P_57,1.397
C_366,P_245,300
C_815,P_185,1.760
C_815,P_236,1.350
C_815,P_419,38
C_3275,P_40,240
C_3275,P_185,560
C_1516,P_37,144
C_1516,P_163,311
C_1516,P_309,410
C_1998,P_185,880
C_1998,P_245,140
C_1998,P_419,27
C_1998,P_430,650
C_2279,P_211,420
C_2279,P_309,975
C_230,P_41,595
C_230,P_63,60
C_230,P_163,414
C_230,P_185,948
C_230,P_211,175
C_230,P_344,178
C_230,P_419,38
C_3276,P_190,335
C_3276,P_344,233
C_3276,P_408,155
C_3276,P_419,28
C_378,P_163,207
C_381,P_41,238
C_381,P_163,108
C_381,P_220,562
C_381,P_236,113
C_381,P_273,14
C_381,P_408,69
C_733,P_41,1.488
C_733,P_163,969
C_733,P_185,2.765
C_733,P_236,715
C_733,P_411,1.302
C_235,P_163,311
C_235,P_190,528
C_235,P_373,238
C_235,P_380,850
C_3277,P_185,7.900
C_739,P_432,300
C_628,P_309,205
C_1520,P_185,711
C_1520,P_245,400
C_3278,P_41,595
C_3278,P_185,1.580
C_3278,P_350,320
C_1394,P_41,840
C_1394,P_185,1.476
C_1394,P_350,850
C_825,P_38,923
C_825,P_190,3.150
C_825,P_236,2.250
C_3279,P_37,67
C_3279,P_163,788
C_3279,P_310,679
C_116,P_23,220
C_116,P_41,595
C_116,P_185,1.146
C_116,P_350,255
C_116,P_373,91
C_1870,P_8,720
C_257,P_163,154
C_3025,P_163,103
C_3025,P_190,268
C_1329,P_41,390
C_1329,P_190,1.206
C_3280,P_163,630
C_3280,P_350,300
C_3281,P_419,192
C_2991,P_185,7.900
C_2991,P_411,3.480
C_2016,P_373,104
C_1594,P_41,0
C_1594,P_57,246
C_1594,P_185,237
C_650,P_41,130
C_650,P_190,828
C_839,P_163,357
C_839,P_185,164
C_839,P_408,63
C_839,P_419,13
C_404,P_41,238
C_404,P_190,854
C_404,P_236,169
C_129,P_23,660
C_129,P_41,476
C_129,P_182,1.733
C_129,P_350,425
C_2961,P_236,325
C_2961,P_419,13
C_656,P_373,713
C_656,P_393,280
C_411,P_411,66
C_412,P_432,300
C_416,P_41,595
C_416,P_163,746
C_416,P_221,2.500
C_416,P_309,800
C_541,P_38,350
C_541,P_163,510
C_541,P_185,790
C_1678,P_190,2.470
C_1678,P_244,3.000
C_2642,P_221,1.375
C_2642,P_284,540
C_3282,P_190,693
C_3282,P_221,687
C_3282,P_284,120
C_3282,P_380,654
C_3282,P_418,11
C_3283,P_221,1.998
C_3283,P_236,115
C_138,P_221,1.998
C_138,P_236,115
C_45,P_408,2.800
C_45,P_419,200
C_1419,P_419,160
C_1182,P_297,1.051
C_283,P_41,357
C_283,P_163,1.143
C_283,P_428,1.395
C_968,P_432,630
C_3256,P_297,1.200
C_2426,P_244,140
C_2426,P_264,170
C_2426,P_421,636
C_1266,P_220,1.560
C_1266,P_284,420
C_3257,P_41,1.309
C_3257,P_236,675
C_3257,P_419,74
C_1740,P_373,570
C_1740,P_393,35
C_49,P_41,600
C_49,P_163,1.785
C_49,P_185,1.429
C_49,P_236,338
C_3284,P_38,2.588
C_3284,P_185,9.225
C_154,P_373,600
C_157,P_41,119
C_157,P_182,330
C_157,P_350,85
C_1430,P_23,220
C_1430,P_41,238
C_1430,P_182,413
C_1430,P_350,170
C_551,P_190,924
C_3141,P_42,1.272
C_3285,P_41,2.380
C_1485,P_41,650
C_1485,P_163,731
C_1485,P_312,1.440
C_2832,P_236,11
C_2832,P_411,0
C_557,P_190,552
C_557,P_220,1.148
C_557,P_284,264
C_865,P_163,1.620
C_865,P_185,2.460
C_865,P_221,250
C_865,P_236,480
C_865,P_284,120
C_865,P_309,1.800
C_2194,P_41,118
C_1745,P_8,60
C_1745,P_113,3
C_309,P_26,65
C_309,P_310,480
C_309,P_389,70
C_1434,P_151,375
C_1434,P_289,90
C_1193,P_151,368
C_1194,P_151,258
C_1195,P_57,188
C_1195,P_151,250
C_2764,P_70,810
C_441,P_335,130
C_1747,P_38,1.480
C_1747,P_185,880
C_1747,P_200,2.499
C_1747,P_419,39
C_2170,P_344,135
C_1436,P_432,254
C_3144,P_8,252
C_1438,P_41,360
C_1438,P_185,574
C_1438,P_236,125
C_1438,P_284,260
C_1438,P_410,350
C_1438,P_419,9
C_3286,P_41,357
C_3286,P_163,358
C_3286,P_185,632
C_3286,P_245,80
C_3286,P_408,225
C_684,P_41,480
C_684,P_163,840
C_684,P_185,1.270
C_684,P_350,480
C_1698,P_41,1.190
C_176,P_97,450
C_176,P_190,975
C_3287,P_297,270
C_1555,P_185,400
C_1555,P_297,460
C_570,P_34,930
C_570,P_41,595
C_570,P_57,889
C_570,P_185,2.607
C_570,P_236,394
C_570,P_244,150
C_570,P_344,582
C_570,P_419,14
C_461,P_418,39
C_3288,P_63,608
C_3288,P_163,383
C_3288,P_373,461
C_3289,P_38,2.588
C_3289,P_185,9.225
C_1625,P_41,120
C_1625,P_185,160
C_889,P_41,1.200
C_889,P_163,259
C_889,P_185,1.520
C_889,P_408,73
C_889,P_411,682
C_186,P_344,150
C_575,P_57,186
C_575,P_190,192
C_575,P_430,114
C_1927,P_163,36
C_1631,P_217,495
C_2649,P_190,670
C_2649,P_408,236
C_2649,P_419,28
C_2649,P_430,118
C_190,P_220,18.750
C_190,P_284,5.520
C_2362,P_163,207
C_474,P_335,138
C_3290,P_163,255
C_194,P_163,978
C_1019,P_151,500
C_1977,P_185,2.926
C_2553,P_185,5.925
C_2553,P_244,140
C_2553,P_263,170
C_1357,P_185,79
C_3291,P_248,10.800
C_3292,P_297,1.437
C_1901,P_432,1.120
C_3293,P_236,563
C_2959,P_63,250
C_2959,P_151,2.400
C_2959,P_236,2.250
C_1303,P_185,1.817
C_1303,P_419,50
C_205,P_432,950
C_3184,P_41,124
C_3184,P_185,317
C_3184,P_236,118
C_3294,P_41,1.785
C_3294,P_185,5.925
C_3294,P_220,385
C_3294,P_236,563
C_3294,P_284,570
C_3294,P_419,27
C_3295,P_432,0
C_706,P_220,650
C_1505,P_41,120
C_1505,P_185,237
C_1505,P_236,115
C_1505,P_289,95
C_1505,P_419,19
C_3270,P_297,144
C_3296,P_297,285
C_3297,P_38,9.380
C_3297,P_163,2.448
C_3298,P_432,928
C_1984,P_244,540
C_1984,P_322,390
C_1984,P_335,1.350
C_1984,P_421,2.910
C_2738,P_38,280
C_2394,P_163,1.275
C_2394,P_185,3.555
C_2207,P_163,162
C_2207,P_185,697
C_2207,P_245,38
C_1369,P_185,1.264
C_3121,P_41,238
C_494,P_185,1.975
C_494,P_373,1.820
C_1511,P_163,409
C_496,P_432,225
C_1377,P_38,365
C_1377,P_220,250
C_1377,P_236,460
C_2140,P_163,756
C_2140,P_245,83
C_3299,P_297,1.260
C_2779,P_8,480
C_96,P_163,181
C_96,P_220,58
C_96,P_284,33
C_96,P_312,343
C_96,P_408,70
C_3300,P_41,124
C_3300,P_190,195
C_2406,P_233,452
C_98,P_38,536
C_98,P_97,240
C_98,P_185,1.106
C_371,P_8,336
C_371,P_309,412
C_2253,P_41,130
C_2253,P_97,45
C_2253,P_236,58
C_230,P_344,178
C_232,P_221,488
C_232,P_423,320
C_102,P_185,1.191
C_2001,P_38,345
C_2001,P_163,776
C_2001,P_185,1.539
C_2001,P_245,350
C_2372,P_38,276
C_2372,P_163,776
C_2372,P_185,1.539
C_2372,P_245,350
C_1236,P_151,823
C_1580,P_185,395
C_1580,P_411,315
C_3301,P_41,1.560
C_3301,P_185,1.592
C_3301,P_236,450
C_3301,P_273,65
C_3302,P_163,6.914
C_3302,P_236,2.100
C_1866,P_151,235
C_935,P_244,160
C_936,P_244,160
C_1033,P_344,243
C_3303,P_41,480
C_3303,P_163,414
C_3303,P_236,188
C_3303,P_245,38
C_3304,P_309,600
C_937,P_151,560
C_1520,P_57,390
C_1520,P_185,790
C_1520,P_236,57
C_741,P_2,406
C_741,P_163,311
C_741,P_185,711
C_741,P_236,169
C_741,P_411,476
C_3305,P_185,790
C_3305,P_236,60
C_1395,P_233,340
C_1395,P_408,1.400
C_825,P_38,1.775
C_825,P_190,3.150
C_825,P_236,2.250
C_944,P_220,251
C_944,P_284,65
C_944,P_390,4.378
C_1942,P_185,528
C_1942,P_236,250
C_1942,P_419,28
C_633,P_236,240
C_3306,P_273,84
C_29,P_41,833
C_29,P_97,640
C_29,P_185,1.975
C_29,P_411,126
C_1870,P_8,1.120
C_1870,P_411,9.280
C_1784,P_163,1.326
C_1526,P_432,870
C_256,P_233,1.035
C_947,P_41,1.309
C_947,P_97,675
C_947,P_190,3.472
C_947,P_411,4.477
C_395,P_63,123
C_395,P_111,12
C_395,P_373,109
C_639,P_41,238
C_639,P_185,246
C_639,P_236,60
C_639,P_419,8
C_747,P_41,620
C_747,P_163,864
C_747,P_185,1.008
C_2989,P_41,744
C_2989,P_236,250
C_2989,P_284,264
C_2989,P_419,24
C_2445,P_419,90
C_1473,P_163,2.614
C_642,P_432,2.660
C_123,P_284,960
C_516,P_344,45
C_397,P_297,900
C_1407,P_185,1.620
C_1407,P_220,377
C_1407,P_350,150
C_2460,P_312,195
C_1175,P_41,3.444
C_1175,P_236,2.250
C_1175,P_322,840
C_1175,P_344,550
C_1175,P_350,2.520
C_3307,P_8,450
C_2107,P_41,244
C_2107,P_163,1.050
C_2107,P_185,1.185
C_2107,P_350,340
C_3308,P_41,244
C_3308,P_163,263
C_3308,P_185,316
C_3308,P_236,113
C_3308,P_350,120
C_2071,P_63,102
C_2071,P_111,10
C_2071,P_344,100
C_2071,P_373,91
C_3196,P_297,281
C_3196,P_297,488
C_529,P_76,240
C_2448,P_34,392
C_2448,P_41,119
C_2448,P_220,120
C_2448,P_236,120
C_2448,P_284,65
C_268,P_8,416
C_3309,P_41,595
C_2261,P_432,498
C_2597,P_185,166
C_1880,P_41,1.190
C_1880,P_185,1.580
C_2163,P_41,238
C_2163,P_97,80
C_2163,P_185,474
C_2163,P_236,113
C_957,P_8,420
C_411,P_163,216
C_411,P_185,697
C_411,P_245,38
C_3310,P_41,7.140
C_3310,P_57,4.396
C_3310,P_163,1.278
C_3310,P_220,2.400
C_3310,P_270,4.500
C_1794,P_57,67
C_1794,P_288,34
C_1794,P_344,330
C_1797,P_432,349
C_1599,P_42,116
C_1599,P_236,60
C_1257,P_41,2.772
C_1257,P_97,1.080
C_1257,P_163,345
C_1257,P_190,5.418
C_1257,P_411,2.442
C_3311,P_163,4.080
C_138,P_418,35
C_2982,P_38,672
C_2982,P_58,1.534
C_280,P_211,350
C_1182,P_8,480
C_1182,P_151,1.000
C_1421,P_38,1.080
C_1421,P_163,1.346
C_1421,P_190,3.250
C_1421,P_263,984
C_1421,P_284,455
C_3312,P_233,2.950
C_1603,P_41,118
C_1603,P_185,156
C_2223,P_432,400
C_3256,P_297,1.879
C_1423,P_163,983
C_971,P_41,366
C_971,P_185,328
C_971,P_245,70
C_971,P_312,552
C_971,P_419,14
C_3313,P_421,800
C_425,P_26,55
C_425,P_38,296
C_425,P_310,110
C_3314,P_344,440
C_973,P_151,795
C_1808,P_185,7.900
C_3202,P_185,3.950
C_2600,P_218,11
C_3315,P_288,117
C_3315,P_333,1.160
C_3315,P_411,610
C_294,P_41,240
C_294,P_157,450
C_294,P_185,320
C_2266,P_185,1.975
C_2266,P_236,460
C_2266,P_288,1.202
C_2266,P_289,700
C_2977,P_432,100
C_3316,P_41,714
C_3316,P_163,1.020
C_3316,P_185,1.580
C_3316,P_408,73
C_2582,P_432,540
C_159,P_43,1.323
C_159,P_310,660
C_2978,P_8,480
C_1549,P_419,257
C_1485,P_99,68
C_162,P_41,238
C_162,P_163,1.216
C_162,P_220,173
C_162,P_236,115
C_162,P_284,98
C_162,P_312,1.028
C_162,P_408,420
C_3317,P_411,536
C_3318,P_309,0
C_1486,P_432,150
C_555,P_41,476
C_555,P_97,640
C_555,P_163,1.106
C_555,P_185,2.133
C_1690,P_41,595
C_1690,P_97,344
C_1690,P_163,880
C_1690,P_310,315
C_3260,P_432,945
C_3260,P_63,1.344
C_3260,P_112,192
C_3260,P_373,1.152
C_3261,P_163,2.432
C_560,P_163,1.014
C_560,P_419,75
C_441,P_163,456
C_441,P_297,1.054
C_441,P_419,15
C_3319,P_163,525
C_772,P_185,474
C_3320,P_8,300
C_3320,P_309,780
C_2646,P_38,350
C_2646,P_190,1.980
C_2646,P_419,70
C_3321,P_297,3.000
C_3101,P_297,497
C_880,P_163,569
C_880,P_185,648
C_880,P_236,170
C_2836,P_163,1.760
C_3322,P_350,75
C_175,P_55,240
C_175,P_163,746
C_175,P_185,790
C_175,P_236,169
C_3123,P_297,850
C_460,P_344,1.040
C_460,P_419,138
C_180,P_163,259
C_180,P_185,1.580
C_180,P_221,1.375
C_180,P_408,677
C_2716,P_41,476
C_1625,P_411,124
C_691,P_151,365
C_3233,P_151,365
C_3323,P_297,519
C_2958,P_432,250
C_3324,P_185,320
C_472,P_217,158
C_472,P_218,173
C_1010,P_8,400
C_1213,P_41,1.547
C_1213,P_185,2.370
C_1063,P_151,588
C_3325,P_38,414
C_3325,P_163,628
C_3325,P_190,782
C_3325,P_200,802
C_3325,P_284,260
C_1016,P_220,5.500
C_1016,P_273,72
C_1016,P_284,1.625
C_1016,P_432,855
C_338,P_38,288
C_338,P_57,390
C_338,P_190,868
C_338,P_350,180
C_3326,P_185,168
C_3326,P_335,135
C_3327,P_23,690
C_3327,P_41,833
C_3327,P_284,130
C_3327,P_419,28
C_1844,P_34,1.050
C_1844,P_185,480
C_340,P_41,119
C_340,P_163,155
C_340,P_185,237
C_340,P_236,58
C_340,P_245,70
C_195,P_297,3.720
C_3328,P_163,493
C_3250,P_432,782
C_3329,P_151,941
C_3329,P_297,1.020
C_205,P_432,2.300
C_81,P_432,741
C_706,P_344,110
C_598,P_373,900
C_609,P_41,119
C_609,P_163,153
C_609,P_185,237
C_609,P_236,56
C_609,P_245,80
C_241,P_432,260
C_1162,P_344,276
C_3330,P_41,124
C_3330,P_97,50
C_3330,P_236,125
C_3196,P_297,611
C_3072,P_163,1.581
C_135,P_41,357
C_135,P_312,1.781
C_3256,P_8,480
C_1958,P_151,240
C_1958,P_310,110
C_1272,P_297,1.500
C_315,P_432,260
C_877,P_8,100
C_3320,P_8,200
C_3321,P_297,660
C_1208,P_41,600
C_1208,P_185,984
C_1208,P_236,288
C_1208,P_419,31
C_3331,P_41,1.309
C_3331,P_185,2.765
C_3331,P_419,90
C_2938,P_151,480
C_195,P_297,2.040
C_1138,P_344,564
C_2818,P_41,488
C_2818,P_57,746
C_2818,P_185,1.264
C_2818,P_221,275
C_2818,P_378,627
C_2818,P_407,298
C_2818,P_419,8
C_75,P_163,153
C_3332,P_43,600
C_903,P_56,833
C_903,P_97,840
C_903,P_236,633
C_903,P_244,640
C_903,P_245,80
C_903,P_337,2.049
C_903,P_419,162
C_3173,P_373,250
C_3333,P_297,131
C_2131,P_297,1.127
C_905,P_263,640
C_205,P_41,2.860
C_205,P_220,460
C_205,P_419,333
C_81,P_432,684
C_81,P_185,240
C_81,P_221,70
C_81,P_245,255
C_3334,P_41,299
C_3334,P_185,760
C_3334,P_236,188
C_1071,P_416,730
C_588,P_41,366
C_588,P_163,561
C_588,P_190,910
C_588,P_408,155
C_3335,P_41,179
C_3335,P_63,180
C_3335,P_97,85
C_3335,P_163,258
C_3335,P_185,356
C_3335,P_373,150
C_2654,P_190,552
C_2654,P_263,925
C_2654,P_284,264
C_210,P_151,260
C_210,P_244,150
C_3297,P_41,7.150
C_3336,P_335,1.120
C_3337,P_408,684
C_3337,P_419,89
C_489,P_151,600
C_3158,P_297,2.070
C_3159,P_297,690
C_809,P_373,950
C_1936,P_185,2.090
C_1936,P_408,775
C_1312,P_211,800
C_1312,P_309,1.170
C_1990,P_41,33
C_1990,P_185,88
C_91,P_23,131
C_91,P_41,102
C_91,P_185,370
C_9,P_38,700
C_9,P_97,540
C_9,P_163,735
C_9,P_190,2.747
C_9,P_408,388
C_9,P_419,30
C_1510,P_151,720
C_496,P_41,260
C_496,P_185,267
C_496,P_245,85
C_496,P_419,16
C_1994,P_273,54
C_3299,P_297,1.192
C_500,P_41,605
C_500,P_163,945
C_500,P_185,1.134
C_2210,P_163,893
C_1996,P_350,975
C_1996,P_421,1.050
C_1230,P_8,288
C_1230,P_309,420
C_225,P_41,660
C_225,P_57,640
C_225,P_163,639
C_225,P_185,960
C_225,P_236,240
C_225,P_350,255
C_225,P_408,135
C_2406,P_233,228
C_815,P_151,1.080
C_815,P_432,420
C_100,P_41,1.496
C_100,P_163,1.598
C_100,P_185,2.160
C_100,P_350,935
C_3338,P_41,1.430
C_3338,P_97,495
C_733,P_163,204
C_1389,P_41,360
C_1389,P_163,408
C_1389,P_185,480
C_1390,P_41,720
C_1390,P_163,1.020
C_1390,P_185,1.280
C_1390,P_408,150
C_106,P_41,720
C_106,P_163,518
C_106,P_185,800
C_3339,P_297,1.610
C_3340,P_185,1.025
C_1238,P_23,625
C_1238,P_41,260
C_1238,P_43,600
C_1238,P_190,621
C_1238,P_220,177
C_1239,P_41,68
C_1239,P_190,181
C_1240,P_41,68
C_1240,P_190,181
C_2147,P_8,600
C_112,P_41,2.400
C_112,P_163,2.496
C_3341,P_297,2.745
C_1091,P_163,2.862
C_1091,P_236,708
C_3162,P_297,690
C_3342,P_432,180
C_825,P_38,3.550
C_825,P_190,3.150
C_511,P_297,2.926
C_2293,P_344,289
C_1663,P_309,410
C_255,P_233,2.520
C_2150,P_41,272
C_2150,P_190,396
C_2150,P_220,188
C_2150,P_284,66
C_2150,P_350,170
C_2150,P_387,440
C_120,P_41,714
C_120,P_57,1.515
C_120,P_185,480
C_120,P_236,225
C_394,P_41,868
C_394,P_163,725
C_394,P_185,1.620
C_394,P_245,420
C_3225,P_8,360
C_3225,P_344,118
C_2152,P_165,660
C_1170,P_211,140
C_1788,P_41,372
C_1788,P_190,975
C_1473,P_220,1.200
C_523,P_23,2.625
C_523,P_41,520
C_523,P_57,1.449
C_523,P_190,3.105
C_523,P_220,1.534
C_523,P_284,462
C_523,P_387,2.313
C_404,P_344,43
C_3196,P_297,619
C_3196,P_297,31.413
C_129,P_23,330
C_129,P_41,238
C_129,P_182,495
C_129,P_350,170
C_530,P_161,1.830
C_530,P_387,185
C_3229,P_432,600
C_2933,P_297,248
C_2823,P_43,413
C_2823,P_335,280
C_3243,P_41,128
C_3243,P_236,60
C_1257,P_41,126
C_1257,P_97,45
C_1257,P_190,189
C_1257,P_411,132
C_2514,P_163,1.553
C_2642,P_221,125
C_2642,P_284,60
C_664,P_41,536
C_664,P_185,830
C_664,P_244,150
C_664,P_419,17
C_2437,P_263,2.232
C_2437,P_408,640
C_2437,P_419,86
C_2576,P_42,106
C_2576,P_236,60
C_2576,P_419,9
C_3343,P_187,63
C_3343,P_190,325
C_3343,P_344,96
C_2542,P_432,215
C_2543,P_432,215
C_3344,P_41,600
C_3344,P_163,1.020
C_3344,P_408,240
C_287,P_8,450
C_287,P_373,1.080
C_3345,P_41,298
C_3345,P_63,0
C_3345,P_97,128
C_3345,P_185,356
C_3345,P_373,0
C_3345,P_419,20
C_3109,P_8,480
C_3109,P_151,711
C_292,P_185,316
C_292,P_408,225
C_292,P_419,24
C_48,P_373,158
C_3201,P_8,336
C_3346,P_38,1.020
C_3346,P_236,1.124
C_1741,P_8,600
C_154,P_432,480
C_154,P_373,600
C_157,P_23,440
C_157,P_41,238
C_157,P_182,743
C_157,P_350,170
C_551,P_190,924
C_1482,P_97,45
C_1482,P_163,213
C_1482,P_185,560
C_1482,P_317,100
C_2978,P_8,360
C_553,P_287,43.461
C_1743,P_63,69
C_1743,P_373,104
C_2286,P_41,240
C_2286,P_163,362
C_2286,P_185,553
C_2286,P_236,120
C_2286,P_289,190
C_555,P_163,201
C_555,P_185,158
C_305,P_163,362
C_305,P_185,553
C_305,P_236,113
C_866,P_38,750
C_866,P_163,630
C_866,P_190,2.010
C_3347,P_297,720
C_1196,P_41,240
C_1196,P_185,397
C_1196,P_284,140
C_1196,P_308,473
C_1196,P_411,295
C_443,P_41,536
C_443,P_185,830
C_443,P_244,150
C_443,P_419,17
C_446,P_41,258
C_684,P_185,243
C_684,P_236,57
C_684,P_350,70
C_684,P_408,75
C_3013,P_151,948
C_3287,P_432,325
C_3287,P_373,200
C_999,P_41,480
C_999,P_163,104
C_999,P_190,1.159
C_999,P_410,70
C_999,P_419,25
C_61,P_373,40
C_1832,P_309,2.106
C_3145,P_8,240
C_3145,P_63,63
C_3145,P_435,45
C_3348,P_41,595
C_3348,P_151,480
C_3348,P_185,790
C_3348,P_236,58
C_3348,P_310,550
C_3348,P_325,34
C_3348,P_410,700
C_3348,P_419,50
C_3349,P_41,476
C_3349,P_57,986
C_786,P_41,714
C_786,P_190,1.040
C_786,P_220,450
C_786,P_236,281
C_786,P_273,20
C_786,P_387,704
C_786,P_408,70
C_786,P_410,138
C_573,P_432,430
C_186,P_41,610
C_186,P_185,1.200
C_186,P_419,45
C_1629,P_371,1.264
C_1630,P_41,51
C_1630,P_151,65
C_1630,P_185,85
C_1630,P_236,24
C_1630,P_284,13
C_1631,P_416,2.025
C_1632,P_41,205
C_1632,P_151,65
C_1632,P_185,255
C_1632,P_236,97
C_1632,P_284,52
C_1632,P_418,4
C_69,P_41,272
C_69,P_163,216
C_69,P_190,336
C_69,P_350,170
C_3350,P_63,125
C_3350,P_309,420
C_3350,P_435,90
C_1451,P_42,318
C_1451,P_57,180
C_1451,P_190,910
C_1451,P_236,240
C_1451,P_419,17
C_2085,P_233,1.200
C_71,P_8,372
C_3351,P_284,65
C_3351,P_388,336
C_195,P_297,5.400
C_801,P_432,480
C_2331,P_344,85
C_1457,P_41,488
C_1457,P_185,880
C_1457,P_284,350
C_1457,P_411,780
C_1457,P_421,1.140
C_1640,P_41,5.950
C_1640,P_163,2.550
C_1640,P_408,1.450
C_902,P_8,480
C_902,P_63,336
C_902,P_111,36
C_902,P_373,288
C_3173,P_41,0
C_3173,P_163,0
C_3173,P_185,0
C_3173,P_236,0
C_3173,P_350,0
C_3173,P_373,0
C_3173,P_423,0
C_1458,P_41,360
C_1458,P_185,656
C_1458,P_245,140
C_1458,P_419,21
C_205,P_432,1.425
C_3352,P_8,550
C_3352,P_297,660
C_80,P_151,1.300
C_81,P_432,428
C_1930,P_8,390
C_1930,P_41,1.547
C_1714,P_163,518
C_3268,P_151,260
C_3294,P_220,550
C_588,P_416,600
C_2498,P_233,330
C_3353,P_163,1.847
C_3354,P_163,1.391
C_3354,P_185,2.133
C_3354,P_408,409
C_1072,P_41,357
C_1072,P_220,1.180
C_1072,P_284,260
C_1072,P_419,15
C_3355,P_190,276
C_3355,P_220,472
C_3355,P_284,132
C_2996,P_58,4.060
C_1459,P_163,1.065
C_1459,P_221,420
C_1459,P_236,480
C_1459,P_344,385
C_3298,P_432,643
C_8,P_8,390
C_8,P_41,1.547
C_489,P_8,384
C_1023,P_38,280
C_1023,P_163,525
C_1023,P_190,938
C_809,P_163,2.448
C_214,P_2,207
C_214,P_57,84
C_214,P_185,164
C_214,P_236,40
C_214,P_245,47
C_214,P_411,85
C_88,P_432,720
C_601,P_185,1.144
C_3356,P_236,1.170
C_3356,P_419,168
C_3357,P_41,240
C_3357,P_185,277
C_3357,P_419,10
C_3358,P_41,120
C_3358,P_185,138
C_3358,P_419,5
C_3359,P_41,120
C_3359,P_185,138
C_3359,P_419,5
C_603,P_41,390
C_603,P_185,880
C_603,P_387,185
C_603,P_407,148
C_721,P_23,250
C_721,P_41,130
C_721,P_185,264
C_721,P_387,185
C_2316,P_236,28
C_2317,P_236,28
C_723,P_57,617
C_723,P_236,345
C_723,P_312,1.380
C_3360,P_163,210
C_3360,P_190,340
C_3360,P_236,115
C_1511,P_163,255
C_3361,P_211,76
C_3361,P_344,68
C_2334,P_432,162
C_220,P_344,21
C_221,P_344,21
C_222,P_344,21
C_3299,P_297,300
C_2779,P_435,810
C_94,P_41,138
C_94,P_97,85
C_94,P_185,92
C_94,P_236,135
C_94,P_244,140
C_94,P_408,145
C_3362,P_432,480
C_613,P_220,9.440
C_613,P_244,9.000
C_371,P_41,952
C_371,P_63,240
C_371,P_163,1.313
C_371,P_185,1.027
C_371,P_373,180
C_3363,P_8,35
C_3363,P_151,311
C_3364,P_151,333
C_3365,P_8,132
C_3365,P_151,336
C_729,P_288,48
C_729,P_408,290
C_3366,P_41,476
C_3366,P_58,812
C_230,P_344,89
C_102,P_41,2.380
C_102,P_185,3.304
C_102,P_236,1.125
C_102,P_284,240
C_2534,P_41,130
C_3367,P_8,240
C_3368,P_41,408
C_3368,P_163,548
C_3368,P_185,960
C_3368,P_236,500
C_106,P_163,311
C_106,P_185,480
C_3369,P_432,1.575
C_1581,P_163,315
C_1581,P_245,150
C_3370,P_41,844
C_3370,P_163,785
C_3370,P_185,918
C_3370,P_236,320
C_620,P_41,325
C_620,P_185,720
C_620,P_350,225
C_3371,P_344,560
C_3339,P_8,960
C_3339,P_297,1.610
C_3340,P_23,847
C_3340,P_41,472
C_3340,P_185,1.025
C_3340,P_220,915
C_2255,P_221,296
C_2255,P_390,872
C_3372,P_41,360
C_3341,P_297,431
C_3373,P_233,945
C_3373,P_344,685
C_943,P_335,133
C_3374,P_233,1.180
