#cliente,Gama_Productos,rango_precio,Facturacion,Margen_Bruto,Facturacion_s_#Producto,Margen_s_#Producto,Margen_s_Facturacion
C_4218,10,4,13906,2385,1391,238,17
C_4219,22,4,7866,1140,358,52,14
C_422,1,2,575,7,575,7,1
C_4220,2,2,2370,656,1185,328,28
C_4221,4,2,5964,1576,1491,394,26
C_4222,19,2,3167,947,167,50,30
C_4223,4,2,354,75,89,19,21
C_4224,5,2,4693,970,939,194,21
C_4225,5,2,13647,5235,2729,1047,38
C_4226,6,2,3937,798,656,133,20
C_4227,17,4,1969,689,116,41,35
C_4228,9,4,13970,1969,1552,219,14
C_4229,1,2,180,85,180,85,47
C_423,1,2,240,53,240,53,22
C_4230,1,2,153,84,153,84,55
C_4231,4,2,1536,235,384,59,15
C_4232,1,2,498,151,498,151,30
C_4233,4,2,4502,2388,1126,597,53
C_4234,1,2,650,279,650,279,43
C_4235,5,2,2939,1435,588,287,49
C_4236,2,2,4578,1983,2289,992,43
C_4237,3,2,2322,1048,774,349,45
C_4238,5,4,1270,516,254,103,41
C_4239,8,2,82847,6785,10356,848,8
C_424,30,4,8317,690,277,23,8
C_4240,2,2,4908,2006,2454,1003,41
C_4241,2,2,1520,513,760,257,34
C_4242,13,2,9258,1972,712,152,21
C_4243,2,2,8975,1314,4488,657,15
C_4244,2,2,504,135,252,68,27
C_4245,7,2,3492,860,499,123,25
C_4246,14,4,9017,2548,644,182,28
C_4247,1,2,110,56,110,56,51
C_4248,1,2,140,89,140,89,64
C_4249,1,2,342,199,342,199,58
C_425,120,4,62755,9795,523,82,16
C_4250,2,2,1168,389,584,195,33
C_4251,27,2,62476,10588,2314,392,17
C_4252,28,4,15263,6463,545,231,42
C_4253,5,2,2005,719,401,144,36
C_4254,1,2,2622,1166,2622,1166,44
C_4255,8,4,5203,1857,650,232,36
C_4256,18,4,9923,2851,551,158,29
C_4257,2,2,818,240,409,120,29
C_4258,7,2,2136,681,305,97,32
C_4259,8,4,3495,979,437,122,28
C_426,98,4,58768,14546,600,148,25
C_4260,16,4,9363,2447,585,153,26
C_4261,7,2,5140,2311,734,330,45
C_4262,3,2,327,159,109,53,49
C_4263,6,2,4373,1082,729,180,25
C_4264,1,2,1800,854,1800,854,47
C_4265,28,4,21659,7524,774,269,35
C_4266,8,2,7036,2994,880,374,43
C_4267,1,2,280,174,280,174,62
C_4268,4,2,5322,770,1331,192,14
C_4269,3,4,1510,343,503,114,23
C_427,29,2,22100,5634,762,194,25
C_4270,2,2,672,289,336,145,43
C_4271,7,4,4894,879,699,126,18
C_4272,2,4,1069,150,535,75,14
C_4273,2,4,650,131,325,66,20
C_4274,9,4,4243,1921,471,213,45
C_4275,1,2,413,202,413,202,49
C_4276,3,4,1923,361,641,120,19
C_4277,3,2,207,94,69,31,46
C_4278,2,4,650,131,325,66,20
C_4279,6,4,2329,1076,388,179,46
C_428,2,2,840,124,420,62,15
C_4280,2,4,2030,410,1015,205,20
C_4281,1,2,413,202,413,202,49
C_4282,3,2,3600,1387,1200,462,39
C_4283,4,2,14566,4205,3642,1051,29
C_4284,3,2,2000,978,667,326,49
C_4285,1,2,590,251,590,251,43
C_4286,2,2,186,48,93,24,26
C_4287,1,2,675,258,675,258,38
C_4288,7,2,1053,327,150,47,31
C_4289,7,2,1053,327,150,47,31
C_429,2,2,840,124,420,62,15
C_4290,12,2,5396,2333,450,194,43
C_4291,8,2,2104,1227,263,153,58
C_4292,1,2,240,101,240,101,42
C_4293,1,2,960,402,960,402,42
C_4294,1,2,540,226,540,226,42
C_4295,8,4,5285,2233,661,279,42
C_4296,6,2,6450,2351,1075,392,36
C_4297,21,4,16082,3214,766,153,20
C_4298,5,2,2044,500,409,100,24
C_4299,2,2,810,556,405,278,69
C_43,53,4,73089,18823,1379,355,26
C_430,1,3,2200,561,2200,561,26
C_4300,1,2,270,82,270,82,30
C_4301,3,2,2170,846,723,282,39
C_4302,1,1,676,152,676,152,23
C_4303,2,2,1140,422,570,211,37
C_4304,2,4,2320,461,1160,230,20
C_4305,1,2,3750,1039,3750,1039,28
C_4306,1,2,293,89,293,89,30
C_4307,1,2,270,82,270,82,30
C_4308,30,4,23739,5239,791,175,22
C_4309,2,4,4340,879,2170,439,20
C_431,98,4,67427,11544,688,118,17
C_4310,1,2,2115,894,2115,894,42
C_4311,12,2,9690,1648,807,137,17
C_4312,2,2,4200,1230,2100,615,29
C_4313,14,4,7919,2050,566,146,26
C_4314,2,2,1921,741,961,370,39
C_4315,1,2,307,96,307,96,31
C_4316,38,4,56712,8216,1492,216,14
C_4317,1,2,444,145,444,145,33
C_4318,5,2,842,257,168,51,31
C_4319,1,1,550,111,550,111,20
C_432,21,2,5820,1238,277,59,21
C_4320,16,2,14185,2158,887,135,15
C_4321,21,2,47393,19759,2257,941,42
C_4322,4,2,346,119,87,30,34
C_4323,1,2,480,381,480,381,79
C_4324,2,2,288,107,144,53,37
C_4325,6,2,3039,1768,507,295,58
C_4326,1,2,1800,1264,1800,1264,70
C_4327,10,2,16686,2709,1669,271,16
C_4328,5,4,1780,537,356,107,30
C_4329,4,4,652,211,163,53,32
C_433,90,4,91073,21610,1012,240,24
C_4330,10,2,2542,852,254,85,34
C_4331,2,2,600,334,300,167,56
C_4332,12,2,24856,1316,2071,110,5
C_4333,6,4,19336,4732,3223,789,24
C_4334,5,4,1466,446,293,89,30
C_4335,2,2,490,154,245,77,31
C_4336,2,4,1060,411,530,206,39
C_4337,28,4,5771,1318,206,47,23
C_4338,8,2,6503,1458,813,182,22
C_4339,1,2,343,64,343,64,19
C_434,98,4,63247,22794,645,233,36
C_4340,5,2,671,122,134,24,18
C_4341,7,4,3319,1692,474,242,51
C_4342,6,2,1081,435,180,73,40
C_4343,3,2,1050,315,350,105,30
C_4344,1,2,375,110,375,110,29
C_4345,3,2,1435,719,478,240,50
C_4346,3,2,896,524,299,175,58
C_4347,1,2,675,499,675,499,74
C_4348,7,2,1177,478,168,68,41
C_4349,14,2,5835,3523,417,252,60
C_435,4,2,4404,1663,1101,416,38
C_4350,3,4,533,135,178,45,25
C_4351,10,2,5642,1062,564,106,19
C_4352,4,4,1440,197,360,49,14
C_4353,1,2,42,12,42,12,28
C_4354,15,2,10127,1945,675,130,19
C_4355,4,4,1440,197,360,49,14
C_4356,17,4,4764,1903,280,112,40
C_4357,20,4,59697,9139,2985,457,15
C_4358,11,4,40067,6050,3642,550,15
C_4359,2,2,1845,832,923,416,45
C_436,24,4,11254,4030,469,168,36
C_4360,10,2,3215,1616,321,162,50
C_4361,2,2,6490,3068,3245,1534,47
C_4362,5,2,7005,1662,1401,332,24
C_4363,16,2,6534,1716,408,107,26
C_4364,4,2,3374,970,844,242,29
C_4365,2,2,360,112,180,56,31
C_4366,2,2,930,466,465,233,50
C_4367,6,2,1214,572,202,95,47
C_4368,1,2,375,166,375,166,44
C_4369,2,2,504,163,252,81,32
C_437,46,4,18956,2602,412,57,14
C_4370,2,2,6730,1900,3365,950,28
C_4371,14,2,25714,6731,1837,481,26
C_4372,12,2,22583,5856,1882,488,26
C_4373,1,2,765,300,765,300,39
C_4374,2,2,6300,789,3150,395,13
C_4375,3,2,2470,302,823,101,12
C_4376,1,2,780,239,780,239,31
C_4377,1,2,150,91,150,91,60
C_4378,2,4,882,540,441,270,61
C_4379,1,2,620,180,620,180,29
C_438,61,4,36140,5408,592,89,15
C_4380,3,2,3020,1743,1007,581,58
C_4381,1,2,210,82,210,82,39
C_4382,5,2,15591,5299,3118,1060,34
C_4383,4,2,6869,1737,1717,434,25
C_4384,2,2,21,10,11,5,46
C_4385,3,2,1075,418,358,139,39
C_4386,13,2,13914,950,1070,73,7
C_4387,3,1,17664,6805,5888,2268,39
C_4388,1,2,500,169,500,169,34
C_4389,2,2,1013,574,507,287,57
C_439,43,4,27275,3031,634,70,11
C_4390,1,2,4050,982,4050,982,24
C_4391,1,2,765,479,765,479,63
C_4392,4,2,12880,7847,3220,1962,61
C_4393,2,2,1525,791,763,396,52
C_4394,21,4,5480,941,261,45,17
C_4395,2,2,3384,1612,1692,806,48
C_4396,2,2,3384,1586,1692,793,47
C_4397,2,2,212,82,106,41,39
C_4398,15,2,2920,784,195,52,27
C_4399,1,1,282,115,282,115,41
C_44,14,4,3422,674,244,48,20
C_440,76,4,23168,3005,305,40,13
C_4400,1,2,430,220,430,220,51
C_4401,1,2,210,104,210,104,49
C_4402,2,2,4992,2118,2496,1059,42
C_4403,11,2,3749,595,341,54,16
C_4404,1,2,133,45,133,45,34
C_4405,1,2,226,94,226,94,42
C_4406,12,2,3619,843,302,70,23
C_4407,4,4,5704,1821,1426,455,32
C_4408,4,4,30421,6480,7605,1620,21
C_4409,3,2,2790,1664,930,555,60
C_441,99,4,74488,5522,752,56,7
C_4410,2,2,7436,3358,3718,1679,45
C_4411,5,2,67356,38082,13471,7616,57
C_4412,3,2,2160,934,720,311,43
C_4413,17,4,4187,816,246,48,19
C_4414,1,2,1036,369,1036,369,36
C_4415,6,4,13723,2751,2287,458,20
C_4416,1,2,900,316,900,316,35
C_4417,4,2,4067,2126,1017,532,52
C_4418,10,2,2515,1124,251,112,45
C_4419,2,2,976,394,488,197,40
C_442,39,4,43793,5703,1123,146,13
C_4420,4,2,784,219,196,55,28
C_4421,2,2,48550,6475,24275,3237,13
C_4422,3,2,2996,1670,999,557,56
C_4423,8,4,7161,1902,895,238,27
C_4424,6,2,2415,713,403,119,30
C_4425,4,2,485,172,121,43,35
C_4426,3,4,261,80,87,27,31
C_4427,11,4,6667,2414,606,219,36
C_4428,12,4,78831,11889,6569,991,15
C_4429,11,2,80131,12784,7285,1162,16
C_443,63,4,17797,4545,282,72,26
C_4430,1,2,600,237,600,237,40
C_4431,10,4,1587,408,159,41,26
C_4432,2,2,288,116,144,58,40
C_4433,4,2,2656,920,664,230,35
C_4434,1,2,300,195,300,195,65
C_4435,2,2,1800,766,900,383,43
C_4436,1,2,864,349,864,349,40
C_4437,1,2,313,144,313,144,46
C_4438,15,2,7357,3310,490,221,45
C_4439,1,2,209,84,209,84,40
C_444,53,4,10258,1307,194,25,13
C_4440,1,2,313,144,313,144,46
C_4441,15,4,8059,2348,537,157,29
C_4442,6,4,1693,463,282,77,27
C_4443,5,4,1979,645,396,129,33
C_4444,1,2,2650,769,2650,769,29
C_4445,3,2,1128,303,376,101,27
C_4446,3,2,1757,176,586,59,10
C_4447,3,2,1740,517,580,172,30
C_4448,1,2,870,419,870,419,48
C_4449,3,2,3133,446,1044,149,14
C_445,54,2,93380,9729,1729,180,10
C_4450,15,2,4490,982,299,65,22
C_4451,1,2,130,41,130,41,32
C_4452,3,4,3250,772,1083,257,24
C_4453,3,2,1004,303,335,101,30
C_4454,1,2,126,72,126,72,57
C_4455,27,4,10556,3925,391,145,37
C_4456,27,4,10556,3925,391,145,37
C_4457,3,2,3042,998,1014,333,33
C_4458,10,4,2051,337,205,34,16
C_4459,5,2,2207,530,441,106,24
C_446,92,4,65454,13603,711,148,21
C_4460,7,2,13270,3614,1896,516,27
C_4461,4,2,7776,3373,1944,843,43
C_4462,2,2,298,126,149,63,42
C_4463,1,2,210,82,210,82,39
C_4464,1,2,330,128,330,128,39
C_4465,1,2,952,358,952,358,38
C_4466,1,2,1040,516,1040,516,50
C_4467,13,4,17713,2772,1363,213,16
C_4468,1,2,2358,1189,2358,1189,50
C_4469,1,2,960,485,960,485,51
C_447,20,4,21418,4621,1071,231,22
C_4470,4,2,2797,1250,699,312,45
C_4471,58,4,41414,9321,714,161,23
C_4472,6,2,3690,1420,615,237,38
C_4473,5,2,8012,2253,1602,451,28
C_4474,3,2,2060,1605,687,535,78
C_4475,5,4,3150,923,630,185,29
C_4476,11,2,3829,621,348,56,16
C_4477,21,4,15373,2026,732,96,13
C_4478,18,2,14920,7006,829,389,47
C_4479,1,1,50694,11656,50694,11656,23
C_448,5,2,1622,60,324,12,4
C_4480,1,2,1584,726,1584,726,46
C_4481,5,2,20203,3621,4041,724,18
C_4482,11,2,6456,3569,587,324,55
C_4483,36,4,25647,7266,712,202,28
C_4484,1,2,522,216,522,216,41
C_4485,9,2,4998,1271,555,141,25
C_4486,2,2,518,114,259,57,22
C_4487,3,2,2680,1178,893,393,44
C_4488,2,4,2925,631,1463,316,22
C_4489,13,2,3092,789,238,61,26
C_449,27,4,11555,2044,428,76,18
C_4490,1,2,2948,1413,2948,1413,48
C_4491,1,2,550,51,550,51,9
C_4492,4,2,2015,637,504,159,32
C_4493,15,4,15994,8426,1066,562,53
C_4494,23,4,41930,7261,1823,316,17
C_4495,4,2,2010,1263,503,316,63
C_4496,3,2,2040,1312,680,437,64
C_4497,1,2,1830,431,1830,431,24
C_4498,19,4,4508,1051,237,55,23
C_4499,8,2,250,148,31,19,59
C_45,28,4,130330,14918,4655,533,11
C_450,9,2,3752,313,417,35,8
C_4500,8,2,833,494,104,62,59
C_4501,4,2,2211,1089,553,272,49
C_4502,1,2,2220,257,2220,257,12
C_4503,2,2,1560,588,780,294,38
C_4504,8,2,4579,2715,572,339,59
C_4505,11,4,4499,1119,409,102,25
C_4506,3,2,1493,412,498,137,28
C_4507,2,2,3732,716,1866,358,19
C_4508,40,2,12433,3127,311,78,25
C_4509,37,2,12151,3082,328,83,25
C_451,1,2,1598,293,1598,293,18
C_4510,8,2,2081,1234,260,154,59
C_4511,2,2,1046,607,523,303,58
C_4512,1,2,1296,577,1296,577,45
C_4513,4,2,1420,381,355,95,27
C_4514,5,2,9857,1276,1971,255,13
C_4515,3,2,3377,814,1126,271,24
C_4516,6,2,3560,833,593,139,23
C_4517,3,2,1979,631,660,210,32
C_4518,3,2,1380,783,460,261,57
C_4519,1,2,240,152,240,152,64
C_452,4,2,1058,123,265,31,12
C_4520,6,2,1940,147,323,25,8
C_4521,1,2,3900,261,3900,261,7
C_4522,9,4,1040,433,116,48,42
C_4523,3,2,3651,2063,1217,688,56
C_4524,2,4,473,285,236,142,60
C_4525,6,2,5758,1382,960,230,24
C_4526,6,4,7365,1268,1228,211,17
C_4527,15,2,8840,4084,589,272,46
C_4528,17,2,19132,3920,1125,231,20
C_4529,1,2,81,25,81,25,31
C_453,80,4,36594,6689,457,84,18
C_4530,7,2,2747,1070,392,153,39
C_4531,1,2,240,114,240,114,48
C_4532,4,2,3619,1224,905,306,34
C_4533,5,2,3816,2272,763,454,60
C_4534,3,2,1060,64,353,21,6
C_4535,2,2,1375,698,688,349,51
C_4536,17,4,9216,2191,542,129,24
C_4537,1,2,510,243,510,243,48
C_4538,1,2,2340,770,2340,770,33
C_4539,2,4,199,61,100,31,31
C_454,10,2,9409,492,941,49,5
C_4540,1,2,485,279,485,279,58
C_4541,2,2,19981,8386,9991,4193,42
C_4542,2,2,1980,1268,990,634,64
C_4543,11,4,4273,1244,388,113,29
C_4544,1,2,2350,682,2350,682,29
C_4545,4,2,1600,581,400,145,36
C_4546,15,2,3752,1762,250,117,47
C_4547,7,2,583,346,83,49,59
C_4548,5,2,1788,789,358,158,44
C_4549,2,2,393,237,197,119,60
C_455,20,4,12504,3656,625,183,29
C_4550,1,2,250,151,250,151,60
C_4551,4,2,5764,1172,1441,293,20
C_4552,1,2,96,42,96,42,44
C_4553,1,2,240,154,240,154,64
C_4554,10,2,3561,970,356,97,27
C_4555,4,4,2267,807,567,202,36
C_4556,12,4,30640,5286,2553,441,17
C_4557,4,2,2368,898,592,224,38
C_4558,10,4,31534,8830,3153,883,28
C_4559,10,4,56044,6158,5604,616,11
C_456,2,2,1457,471,728,235,32
C_4560,1,2,420,221,420,221,53
C_4561,1,2,13000,5826,13000,5826,45
C_4562,7,4,10619,1057,1517,151,10
C_4563,1,2,7210,1209,7210,1209,17
C_4564,1,2,400,196,400,196,49
C_4565,13,2,10075,3894,775,300,39
C_4566,2,2,10087,2341,5044,1171,23
C_4567,2,4,5211,418,2606,209,8
C_4568,9,2,33349,12069,3705,1341,36
C_4569,4,2,2250,1407,563,352,63
C_457,9,2,13332,468,1481,52,4
C_4570,2,2,312,185,156,93,59
C_4571,1,2,200,60,200,60,30
C_4572,15,2,11629,1951,775,130,17
C_4573,24,4,8952,1928,373,80,22
C_4574,3,2,768,88,256,29,12
C_4575,5,4,2917,226,583,45,8
C_4576,26,4,14063,2462,541,95,18
C_4577,1,2,656,279,656,279,43
C_4578,2,2,641,166,321,83,26
C_4579,1,2,320,50,320,50,16
C_458,14,2,2301,414,164,30,18
C_4580,1,2,304,48,304,48,16
C_4581,1,2,11720,5252,11720,5252,45
C_4582,3,2,27000,7182,9000,2394,27
C_4583,9,4,4289,1764,477,196,41
C_4584,9,2,7124,1826,792,203,26
C_4585,9,2,7124,1826,792,203,26
C_4586,8,2,10410,4433,1301,554,43
C_4587,11,4,1740,426,158,39,25
C_4588,36,4,25218,3310,701,92,13
C_4589,7,4,9644,1450,1378,207,15
C_459,10,4,8185,1244,819,124,15
C_4590,7,2,6568,2674,938,382,41
C_4591,1,2,421,214,421,214,51
C_4592,11,4,17865,2140,1624,195,12
C_4593,3,4,1133,517,378,172,46
C_4594,5,2,3192,989,638,198,31
C_4595,1,2,291,112,291,112,39
C_4596,3,2,1440,927,480,309,64
C_4597,10,2,5116,1299,512,130,25
C_4598,3,2,1110,711,370,237,64
C_4599,1,2,339,108,339,108,32
C_46,65,4,61659,8358,949,129,14
C_460,51,4,224808,23763,4408,466,11
C_4600,4,2,2599,324,650,81,12
C_4601,11,4,4894,2530,445,230,52
C_4602,4,4,1725,267,431,67,15
C_4603,5,4,1645,339,329,68,21
C_4604,2,2,2427,772,1214,386,32
C_4605,8,2,1633,373,204,47,23
C_4606,1,2,81,46,81,46,57
C_4607,3,4,2793,709,931,236,25
C_4608,16,4,6577,1979,411,124,30
C_4609,17,2,23145,6592,1361,388,28
C_461,75,4,72044,7564,961,101,10
C_4610,12,4,14638,2742,1220,228,19
C_4611,2,2,320,117,160,59,37
C_4612,13,2,28327,6918,2179,532,24
C_4613,1,2,420,130,420,130,31
C_4614,11,4,22100,10639,2009,967,48
C_4615,3,2,912,431,304,144,47
C_4616,1,1,375,5,375,5,1
C_4617,3,2,756,485,252,162,64
C_4618,1,2,132,53,132,53,40
C_4619,15,2,10522,3612,701,241,34
C_462,3,4,221,53,74,18,24
C_4620,2,2,581,286,291,143,49
C_4621,11,4,1584,295,144,27,19
C_4622,1,2,105,33,105,33,32
C_4623,3,2,6402,664,2134,221,10
C_4624,6,4,15570,2422,2595,404,16
C_4625,1,2,1627,519,1627,519,32
C_4626,1,2,300,116,300,116,39
C_4627,4,2,3950,2244,988,561,57
C_4628,4,2,3260,1756,815,439,54
C_4629,4,2,3581,1019,895,255,28
C_463,20,4,8426,1405,421,70,17
C_4630,1,2,563,398,563,398,71
C_4631,3,2,671,260,224,87,39
C_4632,3,2,5024,2597,1675,866,52
C_4633,10,4,5477,978,548,98,18
C_4634,2,2,1216,688,608,344,57
C_4635,3,4,1992,243,664,81,12
C_4636,13,2,30780,9377,2368,721,30
C_4637,28,2,12683,3330,453,119,26
C_4638,1,2,2436,693,2436,693,28
C_4639,6,2,1145,575,191,96,50
C_464,3,4,22920,1358,7640,453,6
C_4640,7,2,1344,324,192,46,24
C_4641,5,2,2490,1257,498,251,50
C_4642,4,4,2954,287,739,72,10
C_4643,1,2,360,150,360,150,42
C_4644,1,2,300,193,300,193,64
C_4645,1,2,420,259,420,259,62
C_4646,2,2,1200,306,600,153,25
C_4647,2,2,1110,725,555,362,65
C_4648,15,4,52503,5596,3500,373,11
C_4649,3,2,3850,2122,1283,707,55
C_465,19,4,82756,8729,4356,459,11
C_4650,2,2,896,406,448,203,45
C_4651,5,4,2584,1301,517,260,50
C_4652,10,2,4049,890,405,89,22
C_4653,5,2,2592,998,518,200,38
C_4654,2,4,117,55,59,28,47
C_4655,16,2,9200,2484,575,155,27
C_4656,1,2,192,122,192,122,64
C_4657,22,2,5605,2217,255,101,40
C_4658,2,2,4230,2948,2115,1474,70
C_4659,1,2,1530,563,1530,563,37
C_466,6,4,22444,4542,3741,757,20
C_4660,4,2,7828,374,1957,93,5
C_4661,6,2,20185,6722,3364,1120,33
C_4662,5,2,7034,2120,1407,424,30
C_4663,5,2,7034,2120,1407,424,30
C_4664,1,2,360,235,360,235,65
C_4665,1,2,350,138,350,138,39
C_4666,4,2,1260,629,315,157,50
C_4667,12,2,41896,13029,3491,1086,31
C_4668,1,2,481,232,481,232,48
C_4669,4,2,4156,2510,1039,627,60
C_467,14,4,66668,7206,4762,515,11
C_4670,1,2,600,190,600,190,32
C_4671,1,2,330,168,330,168,51
C_4672,2,2,2325,266,1163,133,11
C_4673,1,2,540,346,540,346,64
C_4674,4,2,516,169,129,42,33
C_4675,1,2,180,115,180,115,64
C_4676,21,4,29176,3286,1389,156,11
C_4677,1,2,1120,662,1120,662,59
C_4678,3,4,12006,4484,4002,1495,37
C_4679,4,2,2498,1597,624,399,64
C_468,25,4,9735,2608,389,104,27
C_4680,4,4,997,412,249,103,41
C_4681,2,2,8224,683,4112,342,8
C_4682,2,2,1018,225,509,112,22
C_4683,4,1,13530,3939,3383,985,29
C_4684,4,2,2160,678,540,169,31
C_4685,12,4,61654,7567,5138,631,12
C_4686,4,2,1388,244,347,61,18
C_4687,4,2,12603,2118,3151,530,17
C_4688,1,2,510,334,510,334,65
C_4689,1,2,305,147,305,147,48
C_469,46,4,19635,3575,427,78,18
C_4690,1,2,186,63,186,63,34
C_4691,2,2,343,205,172,102,60
C_4692,1,2,1020,493,1020,493,48
C_4693,3,2,1097,497,366,166,45
C_4694,2,2,1380,431,690,216,31
C_4695,18,2,6900,2839,383,158,41
C_4696,4,2,875,399,219,100,46
C_4697,2,2,6411,2236,3206,1118,35
C_4698,1,2,245,110,245,110,45
C_4699,1,2,1056,529,1056,529,50
C_47,88,4,10842,3425,123,39,32
C_470,4,2,1347,150,337,37,11
C_4700,2,2,1484,472,742,236,32
C_4701,8,2,4814,1422,602,178,30
C_4702,3,2,27080,6681,9027,2227,25
C_4703,3,2,3706,774,1235,258,21
C_4704,3,2,1200,790,400,263,66
C_4705,2,4,517,320,259,160,62
C_4706,6,4,6150,1215,1025,202,20
C_4707,1,2,53,15,53,15,28
C_4708,4,4,1612,923,403,231,57
C_4709,13,2,16404,5097,1262,392,31
C_471,72,4,51483,7964,715,111,15
C_4710,4,2,4700,1920,1175,480,41
C_4711,7,2,4158,2022,594,289,49
C_4712,5,2,7999,2694,1600,539,34
C_4713,6,2,1725,715,288,119,41
C_4714,20,2,17768,2556,888,128,14
C_4715,4,2,2064,850,516,213,41
C_4716,8,4,25126,2864,3141,358,11
C_4717,3,2,1572,165,524,55,10
C_4718,1,2,180,150,180,150,83
C_4719,5,2,808,254,162,51,31
C_472,85,4,101807,19747,1198,232,19
C_4720,1,2,150,76,150,76,51
C_4721,2,2,640,308,320,154,48
C_4722,19,4,10730,1786,565,94,17
C_4723,13,4,4160,631,320,49,15
C_4724,1,2,120,71,120,71,59
C_4725,2,2,1969,672,984,336,34
C_4726,3,2,1482,948,494,316,64
C_4727,5,4,715,265,143,53,37
C_4728,2,2,816,231,408,116,28
C_4729,2,2,235,60,117,30,25
C_473,16,4,9398,1986,587,124,21
C_4730,1,2,280,121,280,121,43
C_4731,3,2,6047,2771,2016,924,46
C_4732,2,2,1440,880,720,440,61
C_4733,3,2,1309,660,436,220,50
C_4734,4,2,3840,1724,960,431,45
C_4735,1,2,248,144,248,144,58
C_4736,15,2,14438,1298,963,87,9
C_4737,1,2,636,406,636,406,64
C_4738,1,2,665,37,665,37,6
C_4739,4,2,2520,1459,630,365,58
C_474,54,4,25055,4334,464,80,17
C_4740,8,2,5641,2657,705,332,47
C_4741,2,2,384,145,192,72,38
C_4742,5,2,9116,4039,1823,808,44
C_4743,1,2,420,275,420,275,65
C_4744,19,4,13658,2451,719,129,18
C_4745,3,2,1418,664,473,221,47
C_4746,3,2,1865,976,622,325,52
C_4747,4,2,254,112,64,28,44
C_4748,4,2,3280,1895,820,474,58
C_4749,1,2,75,34,75,34,46
C_475,10,4,2966,403,297,40,14
C_4750,2,2,251,151,125,75,60
C_4751,1,2,450,229,450,229,51
C_4752,1,2,510,328,510,328,64
C_4753,2,2,1230,695,615,347,56
C_4754,1,2,192,102,192,102,53
C_4755,4,2,1697,798,424,200,47
C_4756,2,4,623,194,311,97,31
C_4757,10,2,6060,2384,606,238,39
C_4758,2,2,682,138,341,69,20
C_4759,1,2,480,140,480,140,29
C_476,12,4,2091,312,174,26,15
C_4760,2,2,540,262,270,131,48
C_4761,1,2,1101,226,1101,226,21
C_4762,1,2,576,236,576,236,41
C_4763,3,2,2559,1723,853,574,67
C_4764,1,2,660,425,660,425,64
C_4765,2,2,439,174,219,87,40
C_4766,5,2,1768,723,354,145,41
C_4767,1,2,569,275,569,275,48
C_4768,3,2,2460,974,820,325,40
C_4769,9,2,6071,2204,675,245,36
C_477,22,2,38935,6723,1770,306,17
C_4770,2,2,660,436,330,218,66
C_4771,2,2,1393,598,697,299,43
C_4772,13,2,7483,2275,576,175,30
C_4773,1,2,2252,1095,2252,1095,49
C_4774,1,2,1520,84,1520,84,6
C_4775,2,2,787,290,394,145,37
C_4776,2,2,7050,1875,3525,937,27
C_4777,6,2,1834,735,306,123,40
C_4778,6,2,1232,425,205,71,35
C_4779,7,2,1821,778,260,111,43
C_478,44,4,7199,1078,164,24,15
C_4780,4,2,2684,1277,671,319,48
C_4781,10,4,2871,588,287,59,20
C_4782,2,2,992,267,496,134,27
C_4783,1,2,800,403,800,403,50
C_4784,5,2,1312,113,262,23,9
C_4785,1,2,27775,6919,27775,6919,25
C_4786,1,2,79,17,79,17,21
C_4787,1,2,160,52,160,52,33
C_4789,7,2,2755,1227,394,175,45
C_479,12,4,8816,1097,735,91,12
C_4790,1,2,1500,320,1500,320,21
C_4791,15,2,8220,3500,548,233,43
C_4792,19,4,379234,97402,19960,5126,26
C_4793,47,4,65111,10085,1385,215,15
C_4794,3,2,994,637,331,212,64
C_4795,3,2,7320,1902,2440,634,26
C_4796,1,2,324,121,324,121,37
C_4797,6,4,37436,9493,6239,1582,25
C_4798,51,4,63354,7600,1242,149,12
C_4799,3,2,1164,533,388,178,46
C_48,37,2,14433,2467,390,67,17
C_480,66,4,56029,8574,849,130,15
C_4800,10,2,15149,3091,1515,309,20
C_4801,2,2,767,392,383,196,51
C_4802,2,2,5820,1361,2910,681,23
C_4803,5,2,8950,1758,1790,352,20
C_4804,4,4,813,151,203,38,19
C_4805,20,4,30148,2620,1507,131,9
C_4806,13,2,18631,5826,1433,448,31
C_4807,1,2,540,250,540,250,46
C_4808,6,2,6104,525,1017,88,9
C_4809,2,2,1200,308,600,154,26
C_481,6,2,1818,362,303,60,20
C_4810,1,2,518,332,518,332,64
C_4811,1,2,600,229,600,229,38
C_4812,1,2,960,308,960,308,32
C_4813,3,2,452,146,151,49,32
C_4814,3,2,1405,473,468,158,34
C_4815,1,2,720,364,720,364,51
C_4816,3,2,3020,954,1007,318,32
C_4817,1,2,62,22,62,22,35
C_4818,8,2,3335,1510,417,189,45
C_4819,4,2,1755,857,439,214,49
C_482,20,2,16224,1797,811,90,11
C_4820,2,1,10653,1078,5327,539,10
C_4821,1,1,1400,391,1400,391,28
C_4822,1,2,2940,940,2940,940,32
C_4823,6,2,1575,385,263,64,24
C_4824,1,2,1453,385,1453,385,27
C_4825,10,4,56232,11119,5623,1112,20
C_4826,11,4,47126,8401,4284,764,18
C_4827,20,4,4836,311,242,16,6
C_4828,3,2,1111,343,370,114,31
C_4829,1,2,375,90,375,90,24
C_483,9,2,7242,1199,805,133,17
C_4830,1,2,4545,1152,4545,1152,25
C_4831,3,2,4488,2089,1496,696,47
C_4832,6,4,13788,808,2298,135,6
C_4833,1,1,130,16,130,16,13
C_4834,1,2,675,330,675,330,49
